"Rank","Season","Player","Team","Pos","Games","Routes Run","Tgts","Catchable","Rec","Drops","Yds","Intended Air Yards","Air Yards","YAC","YAContact","TDs","Brkn Tkls","Missed Tkls","First Downs","DPI","DPI Yards"
"[object Object]","2020","Travis Kelce","Chiefs","TE","14","117","36","30","27","0","355","386","262","93","51","3","2","5","22","1","18"
"[object Object]","2020","CeeDee Lamb","Cowboys","WR","16","101","21","15","13","1","248","326","195","53","4","3","0","0","9","0","0"
"[object Object]","2020","Marquise Brown","Ravens","WR","16","115","36","26","21","1","241","544","168","73","19","3","0","2","14","0","0"
"[object Object]","2020","Tyler Lockett","Seahawks","WR","14","106","28","25","19","3","241","354","181","60","11","2","0","1","12","1","41"
"[object Object]","2020","Michael Gallup","Cowboys","WR","16","112","23","16","13","1","220","365","182","38","26","1","2","0","10","1","10"
"[object Object]","2020","DeAndre Hopkins","Cardinals","WR","15","130","26","19","17","0","212","244","146","66","21","1","1","2","10","0","0"
"[object Object]","2020","Mark Andrews","Ravens","TE","13","91","24","20","17","0","210","212","144","66","32","4","2","0","12","0","0"
"[object Object]","2020","Calvin Ridley","Falcons","WR","15","95","20","17","13","2","210","338","184","26","4","2","0","1","10","0","0"
"[object Object]","2020","Julio Jones","Falcons","WR","9","61","16","12","11","0","206","218","179","27","14","2","1","0","8","0","0"
"[object Object]","2020","Allen Lazard","Packers","WR","9","35","9","8","7","1","199","165","121","78","7","0","0","0","4","0","0"
"[object Object]","2020","Cole Beasley","Bills","WR","14","61","17","14","14","0","196","179","140","56","16","0","0","1","11","0","0"
"[object Object]","2020","Marquez Valdes-Scantling","Packers","WR","15","55","12","9","6","2","190","301","128","62","2","2","0","0","3","0","0"
"[object Object]","2020","Stefon Diggs","Bills","WR","15","77","22","19","17","1","188","274","133","55","19","1","0","1","9","1","47"
"[object Object]","2020","Tyreek Hill","Chiefs","WR","14","127","29","23","18","4","187","301","153","34","7","2","1","0","7","0","0"
"[object Object]","2020","Amari Cooper","Cowboys","WR","16","119","24","18","17","1","187","269","109","78","47","1","2","2","10","2","32"
"[object Object]","2020","Cooper Kupp","Rams","WR","14","62","12","9","8","1","167","125","81","86","16","1","0","2","4","2","37"
"[object Object]","2020","Brandin Cooks","Texans","WR","14","68","15","11","10","1","161","247","151","10","3","2","0","0","5","0","0"
"[object Object]","2020","T.J. Hockenson","Lions","TE","16","80","20","17","15","2","159","140","105","54","22","0","1","0","10","0","0"
"[object Object]","2020","Mike Williams","Chargers","WR","13","85","21","12","10","1","158","403","146","12","5","1","0","1","6","1","21"
"[object Object]","2020","Corey Davis","Titans","WR","11","57","19","14","13","0","158","227","132","26","16","1","0","1","8","0","0"
"[object Object]","2020","DK Metcalf","Seahawks","WR","15","107","16","11","8","2","158","262","145","13","7","0","0","0","6","0","0"
"[object Object]","2020","Hunter Renfrow","Raiders","WR","12","58","13","13","12","1","156","102","97","59","19","0","0","2","8","0","0"
"[object Object]","2020","DJ Moore","Panthers","WR","15","78","15","11","9","0","155","278","137","18","10","0","1","0","7","0","0"
"[object Object]","2020","Scotty Miller","Buccaneers","WR","10","43","10","9","9","0","152","179","125","27","10","1","0","1","6","1","25"
"[object Object]","2020","Curtis Samuel","Panthers","WR","15","68","14","14","14","0","147","100","100","47","19","0","0","0","6","0","0"
"[object Object]","2020","Logan Thomas","Football Team","TE","14","92","21","18","14","2","146","157","88","58","21","0","1","1","8","0","0"
"[object Object]","2020","Terry McLaurin","Football Team","WR","13","79","18","14","12","1","140","189","100","40","6","1","0","0","5","0","0"
"[object Object]","2020","Marvin Jones","Lions","WR","16","104","18","13","10","1","138","308","110","28","8","1","0","0","5","0","0"
"[object Object]","2020","Allen Robinson","Bears","WR","15","93","17","11","9","0","138","220","118","20","6","1","0","2","8","0","0"
"[object Object]","2020","Darius Slayton","Giants","WR","15","84","16","10","10","0","138","245","126","12","10","0","0","1","7","0","0"
"[object Object]","2020","T.Y. Hilton","Colts","WR","13","56","14","9","8","1","137","319","102","35","6","3","0","0","6","3","50"
"[object Object]","2020","Josh Reynolds","Rams","WR","14","59","11","9","8","0","134","218","110","24","11","1","1","0","5","1","40"
"[object Object]","2020","Robert Tonyan","Packers","TE","15","41","9","9","9","0","133","124","93","40","14","1","0","0","3","1","29"
"[object Object]","2020","Mecole Hardman","Chiefs","WR","13","75","9","8","6","2","133","150","96","37","18","1","0","1","4","0","0"
"[object Object]","2020","Tim Patrick","Broncos","WR","13","56","9","8","8","0","131","103","102","29","5","1","2","1","7","0","0"
"[object Object]","2020","Chase Claypool","Steelers","WR","15","57","19","13","11","1","130","311","107","23","11","0","1","0","6","1","15"
"[object Object]","2020","DeVante Parker","Dolphins","WR","13","86","16","13","10","1","130","162","86","44","27","1","2","0","8","1","21"
"[object Object]","2020","J.D. McKissic","Football Team","RB","12","64","18","14","14","0","129","72","56","73","5","1","0","2","7","0","0"
"[object Object]","2020","Darren Waller","Raiders","TE","15","89","16","13","12","1","129","106","84","45","27","0","1","1","8","0","0"
"[object Object]","2020","Christian Kirk","Cardinals","WR","13","103","20","13","11","1","128","314","112","16","7","3","0","1","8","0","0"
"[object Object]","2020","Nelson Agholor","Raiders","WR","14","68","12","10","8","1","128","226","113","15","9","2","1","1","5","1","46"
"[object Object]","2020","Richie James Jr.","49ers","WR","10","58","9","7","6","1","126","150","94","32","10","0","1","0","6","1","12"
"[object Object]","2020","Demarcus Robinson","Chiefs","WR","15","113","18","14","14","0","125","153","82","43","12","0","0","2","7","0","0"
"[object Object]","2020","Isaiah Ford","Dolphins","WR","9","56","16","14","13","0","122","119","86","36","12","0","1","0","5","0","0"
"[object Object]","2020","Miles Boykin","Ravens","WR","13","67","9","7","7","0","122","106","74","48","14","1","0","0","5","0","0"
"[object Object]","2020","Dalton Schultz","Cowboys","TE","16","106","21","17","14","0","121","178","91","30","26","1","2","1","9","0","0"
"[object Object]","2020","Michael Thomas","Saints","WR","7","29","9","9","8","1","120","102","89","31","16","0","2","0","8","0","0"
"[object Object]","2020","Eric Ebron","Steelers","TE","13","64","19","16","11","3","118","156","71","47","18","2","1","1","5","0","0"
"[object Object]","2020","Adam Thielen","Vikings","WR","14","67","15","12","11","1","118","150","105","13","8","1","0","0","6","0","0"
"[object Object]","2020","Gerald Everett","Rams","TE","13","34","10","8","8","0","118","54","42","76","18","1","2","0","5","1","3"
"[object Object]","2020","Hunter Henry","Chargers","TE","14","67","13","12","12","0","117","96","76","41","26","1","2","1","6","0","0"
"[object Object]","2020","Tyler Boyd","Bengals","WR","13","88","16","13","12","0","116","159","73","43","15","0","0","1","5","1","17"
