"Rank","Season","Player","Team","Pos","Games","Routes Run","Tgts","Catchable","Rec","Drops","Yds","Intended Air Yards","Air Yards","YAC","YAContact","TDs","Brkn Tkls","Missed Tkls","First Downs","DPI","DPI Yards"
"[object Object]","2020","DJ Moore","Panthers","WR","15","77","17","14","11","2","220","196","123","97","20","1","2","3","11","0","0"
"[object Object]","2020","Jerry Jeudy","Broncos","WR","12","74","14","11","10","1","219","163","122","97","16","1","1","1","9","0","0"
"[object Object]","2020","Marvin Jones","Lions","WR","14","81","13","12","10","2","217","292","171","46","36","2","0","1","10","3","68"
"[object Object]","2020","Tyreek Hill","Chiefs","WR","15","65","18","14","13","1","204","285","155","49","56","2","3","1","9","0","0"
"[object Object]","2020","Emmanuel Sanders","Saints","WR","12","53","11","9","8","1","188","230","172","16","7","1","0","1","6","1","33"
"[object Object]","2020","JuJu Smith-Schuster","Steelers","WR","15","84","24","18","17","1","179","187","119","60","28","1","2","0","11","0","0"
"[object Object]","2020","Calvin Ridley","Falcons","WR","15","78","20","16","15","0","176","203","138","38","12","1","0","2","11","0","0"
"[object Object]","2020","Davante Adams","Packers","WR","14","53","14","11","11","0","175","187","124","51","10","2","0","1","7","0","0"
"[object Object]","2020","Stefon Diggs","Bills","WR","14","76","17","15","15","0","173","156","146","27","9","0","0","0","8","0","0"
"[object Object]","2020","Travis Kelce","Chiefs","TE","15","60","15","13","13","0","165","108","90","75","40","2","3","1","10","0","0"
"[object Object]","2020","Allen Robinson","Bears","WR","15","77","19","13","12","0","157","221","141","16","2","1","0","0","7","0","0"
"[object Object]","2020","Cole Beasley","Bills","WR","11","55","16","13","12","0","156","121","93","63","21","0","0","1","8","0","0"
"[object Object]","2020","Terry McLaurin","Football Team","WR","13","63","14","12","12","0","156","155","112","44","20","0","2","1","8","0","0"
"[object Object]","2020","Keenan Allen","Chargers","WR","14","73","15","10","10","0","146","134","81","65","25","0","0","3","9","0","0"
"[object Object]","2020","Jimmy Graham","Bears","TE","13","40","13","11","10","1","146","130","101","45","17","1","1","1","9","0","0"
"[object Object]","2020","DJ Chark Jr","Jaguars","WR","12","74","17","12","12","0","145","261","125","20","8","1","0","2","7","0","0"
"[object Object]","2020","Tee Higgins","Bengals","WR","14","50","9","8","7","1","145","122","91","54","14","0","0","1","5","0","0"
"[object Object]","2020","Tyron Johnson","Chargers","WR","9","21","6","6","6","0","144","132","132","12","8","1","0","0","5","0","0"
"[object Object]","2020","Tyler Lockett","Seahawks","WR","15","90","21","16","15","0","141","200","101","40","8","0","0","2","8","0","0"
"[object Object]","2020","Anthony Firkser","Titans","TE","14","26","8","8","8","0","140","78","78","62","24","1","1","0","7","0","0"
"[object Object]","2020","Robert Woods","Rams","WR","13","34","9","8","8","0","138","103","97","41","4","2","0","0","5","0","0"
"[object Object]","2020","Nelson Agholor","Raiders","WR","10","38","6","6","5","0","137","106","90","47","9","1","0","1","5","0","0"
"[object Object]","2020","Amari Cooper","Cowboys","WR","14","81","13","11","10","0","134","156","93","41","14","0","0","1","5","0","0"
