"Rank","Season","Player","Team","Pos","Games","Routes Run","Tgts","Catchable","Rec","Drops","Yds","Intended Air Yards","Air Yards","YAC","YAContact","TDs","Brkn Tkls","Missed Tkls","First Downs","DPI","DPI Yards"
"[object Object]","2020","Cameron Brate","Buccaneers","TE","15","40","10","7","7","0","73","94","48","25","11","1","0","0","7","0","0"
"[object Object]","2020","Anthony Firkser","Titans","TE","16","78","13","11","9","0","72","82","58","14","10","0","0","0","7","1","8"
"[object Object]","2020","Jakeem Grant","Dolphins","WR","12","68","14","11","8","3","71","151","51","20","11","0","1","3","6","0","0"
"[object Object]","2020","Tyler Eifert","Jaguars","TE","14","116","14","9","8","0","70","120","39","31","16","0","1","0","7","2","19"
"[object Object]","2020","Preston Williams","Dolphins","WR","8","64","12","7","6","0","70","178","58","12","6","2","0","0","5","2","45"
"[object Object]","2020","Van Jefferson","Rams","WR","12","46","9","6","5","1","69","88","51","18","12","1","1","0","5","0","0"
"[object Object]","2020","Marquez Callaway","Saints","WR","8","26","7","7","7","0","69","43","43","26","8","0","0","0","5","0","0"
"[object Object]","2020","James O'Shaughnessy","Jaguars","TE","15","52","9","7","6","0","67","93","59","8","4","0","0","0","4","0","0"
"[object Object]","2020","Miles Sanders","Eagles","RB","12","67","13","7","5","1","65","79","3","62","6","0","0","1","2","0","0"
"[object Object]","2020","Hayden Hurst","Falcons","TE","16","101","11","7","6","0","64","115","58","-2","0","1","0","0","4","1","11"
"[object Object]","2020","David Montgomery","Bears","RB","15","59","8","5","5","0","64","75","5","59","27","1","2","4","2","1","32"
"[object Object]","2020","Gerald Everett","Rams","TE","15","65","18","11","6","3","63","192","38","25","9","0","1","1","6","0","0"
"[object Object]","2020","Jonnu Smith","Titans","TE","14","102","18","11","8","0","63","151","44","19","9","3","1","0","7","1","22"
"[object Object]","2020","Travis Fulgham","Eagles","WR","10","84","12","7","6","1","62","122","52","10","3","0","0","0","3","1","9"
"[object Object]","2020","Jeff Smith","Jets","WR","7","84","17","8","7","1","61","180","51","10","5","0","0","0","4","0","0"
"[object Object]","2020","Clyde Edwards-Helaire","Chiefs","RB","11","39","9","6","4","0","61","14","15","46","11","0","1","0","3","0","0"
"[object Object]","2020","James White","Patriots","RB","14","41","11","9","9","0","59","8","21","38","13","0","0","0","3","0","0"
"[object Object]","2020","Austin Hooper","Browns","TE","13","64","11","9","7","0","59","66","40","19","10","0","0","0","3","0","0"
"[object Object]","2020","Marquise Brown","Ravens","WR","16","76","10","8","4","4","59","181","51","8","2","0","0","0","2","1","29"
"[object Object]","2020","Ryan Izzo","Patriots","TE","12","50","6","4","3","1","56","38","28","28","3","0","0","0","3","0","0"
"[object Object]","2020","Drew Sample","Bengals","TE","15","102","8","8","6","0","55","48","32","23","9","1","0","0","3","0","0"
"[object Object]","2020","James Robinson","Jaguars","RB","12","58","9","8","8","0","54","-12","-7","61","22","1","1","0","2","0","0"
"[object Object]","2020","Richie James Jr.","49ers","WR","10","43","6","4","3","1","54","76","31","23","3","1","2","1","1","0","0"
"[object Object]","2020","Harrison Bryant","Browns","TE","15","59","11","8","7","0","53","77","17","36","8","2","1","0","5","1","18"
"[object Object]","2020","Jacob Hollister","Seahawks","TE","14","43","10","5","5","0","53","58","33","20","6","0","0","0","3","0","0"
