"Rank","Season","Player","Team","Pos","Games","Routes Run","Tgts","Catchable","Rec","Drops","Yds","Intended Air Yards","Air Yards","YAC","YAContact","TDs","Brkn Tkls","Missed Tkls","First Downs","DPI","DPI Yards"
"[object Object]","2020","DeAndre Hopkins","Cardinals","WR","16","190","53","43","40","1","591","738","462","129","52","2","0","10","32","5","74"
"[object Object]","2020","Allen Robinson","Bears","WR","16","183","49","43","40","0","476","455","346","130","81","2","2","3","26","1","13"
"[object Object]","2020","DK Metcalf","Seahawks","WR","16","179","36","30","25","2","444","661","365","79","20","3","0","4","22","2","42"
"[object Object]","2020","Davante Adams","Packers","WR","14","127","43","36","31","2","433","426","283","150","50","3","0","2","21","0","0"
"[object Object]","2020","Calvin Ridley","Falcons","WR","15","136","39","34","29","1","422","583","347","75","23","2","2","3","20","0","0"
"[object Object]","2020","Mike Evans","Buccaneers","WR","16","130","40","31","28","2","412","690","324","88","51","3","3","2","20","4","83"
"[object Object]","2020","Robert Woods","Rams","WR","16","228","54","43","36","4","400","495","241","159","42","2","1","4","21","0","0"
"[object Object]","2020","Justin Jefferson","Vikings","WR","16","171","38","29","25","1","396","487","264","132","81","2","3","3","17","0","0"
"[object Object]","2020","Adam Thielen","Vikings","WR","15","155","35","30","26","1","385","413","287","98","33","3","0","3","18","1","17"
"[object Object]","2020","A.J. Brown","Titans","WR","14","104","28","23","21","1","384","297","203","181","67","3","7","3","18","0","0"
"[object Object]","2020","Corey Davis","Titans","WR","14","105","25","20","17","1","383","413","250","133","74","2","1","1","16","1","13"
"[object Object]","2020","Nelson Agholor","Raiders","WR","15","138","25","20","18","1","382","495","276","106","65","3","1","3","13","2","59"
"[object Object]","2020","Brandin Cooks","Texans","WR","15","176","37","31","29","1","380","450","312","68","38","1","0","1","20","1","11"
"[object Object]","2020","Cooper Kupp","Rams","WR","15","206","43","39","37","1","364","249","180","184","61","0","4","4","14","0","0"
"[object Object]","2020","DJ Moore","Panthers","WR","15","150","42","28","23","1","361","566","241","120","66","0","4","0","17","1","33"
"[object Object]","2020","Jarvis Landry","Browns","WR","14","120","33","28","27","0","342","272","212","130","56","1","1","2","18","1","22"
"[object Object]","2020","Darren Waller","Raiders","TE","16","153","41","34","31","1","336","388","196","140","45","4","0","1","21","1","7"
"[object Object]","2020","Brandon Aiyuk","49ers","WR","12","148","35","26","22","3","335","494","262","73","32","2","3","0","20","1","19"
"[object Object]","2020","Diontae Johnson","Steelers","WR","14","127","42","34","28","3","334","391","223","111","65","1","3","1","13","2","32"
"[object Object]","2020","Amari Cooper","Cowboys","WR","16","148","37","28","26","1","334","285","194","140","87","1","2","3","15","0","0"
"[object Object]","2020","Stefon Diggs","Bills","WR","16","146","42","33","30","2","330","476","241","89","53","0","3","5","15","0","0"
"[object Object]","2020","Tyreek Hill","Chiefs","WR","15","137","34","24","20","1","330","538","224","106","61","3","2","3","14","0","0"
"[object Object]","2020","Travis Kelce","Chiefs","TE","15","129","32","26","21","2","329","324","183","153","95","1","3","4","17","0","0"
"[object Object]","2020","Terry McLaurin","Football Team","WR","15","186","37","25","23","0","327","331","178","149","94","1","3","1","13","0","0"
"[object Object]","2020","Marvin Jones","Lions","WR","16","174","36","27","25","1","311","474","280","31","13","2","1","0","16","0","0"
"[object Object]","2020","Darnell Mooney","Bears","WR","16","165","37","27","24","1","306","513","214","92","37","1","0","3","15","1","21"
"[object Object]","2020","Mark Andrews","Ravens","TE","14","112","36","28","25","1","306","369","220","86","31","1","1","0","16","0","0"
"[object Object]","2020","Jerry Jeudy","Broncos","WR","16","141","30","22","17","2","302","517","258","44","17","2","1","1","13","2","26"
"[object Object]","2020","T.Y. Hilton","Colts","WR","15","114","30","23","22","0","296","389","237","59","26","0","0","2","16","3","48"
"[object Object]","2020","DJ Chark Jr","Jaguars","WR","13","129","27","20","17","1","293","488","218","75","21","2","0","1","14","1","30"
"[object Object]","2020","Christian Kirk","Cardinals","WR","14","152","28","23","21","1","290","308","209","81","8","1","0","0","13","0","0"
"[object Object]","2020","Tee Higgins","Bengals","WR","15","151","31","26","20","3","285","338","187","98","36","1","2","1","14","0","0"
"[object Object]","2020","Kendrick Bourne","49ers","WR","15","132","33","28","22","2","284","286","187","97","42","1","2","3","16","0","0"
"[object Object]","2020","Curtis Samuel","Panthers","WR","15","129","24","22","20","2","281","252","224","57","17","1","1","0","11","0","0"
"[object Object]","2020","CeeDee Lamb","Cowboys","WR","16","117","28","22","20","3","279","302","219","60","18","0","0","1","15","0","0"
"[object Object]","2020","Marquise Brown","Ravens","WR","16","159","32","24","21","3","273","375","194","79","39","2","1","0","12","0","0"
"[object Object]","2020","Josh Reynolds","Rams","WR","16","192","34","25","22","0","272","388","195","77","29","0","1","1","14","2","34"
"[object Object]","2020","Jakobi Meyers","Patriots","WR","11","104","33","23","23","0","268","354","200","68","20","0","1","1","15","0","0"
"[object Object]","2020","Keelan Cole","Jaguars","WR","16","162","25","19","17","2","264","383","209","55","28","0","1","0","12","1","12"
"[object Object]","2020","Tyler Higbee","Rams","TE","15","138","24","20","17","1","264","204","133","131","72","1","4","1","10","0","0"
"[object Object]","2020","Logan Thomas","Football Team","TE","16","187","37","28","26","0","259","339","164","95","39","2","1","0","11","0","0"
"[object Object]","2020","Noah Fant","Broncos","TE","15","123","34","25","21","3","252","234","105","147","69","0","1","4","13","0","0"
"[object Object]","2020","Julio Jones","Falcons","WR","9","63","16","14","14","0","251","222","167","84","36","1","3","1","12","0","0"
"[object Object]","2020","Darius Slayton","Giants","WR","16","178","31","21","18","1","250","420","214","36","17","1","4","0","14","0","0"
"[object Object]","2020","Tyler Lockett","Seahawks","WR","16","171","34","29","26","2","249","340","163","86","12","1","0","1","12","1","8"
"[object Object]","2020","Cole Beasley","Bills","WR","14","109","22","19","19","0","246","244","171","75","17","1","2","0","14","0","0"
"[object Object]","2020","Keke Coutee","Texans","WR","8","81","17","17","13","2","244","244","162","82","25","1","1","4","10","0","0"
"[object Object]","2020","Robby Anderson","Panthers","WR","16","164","35","28","23","4","242","394","135","107","23","1","0","0","11","1","13"
"[object Object]","2020","Travis Fulgham","Eagles","WR","13","104","24","18","15","1","242","331","187","55","27","2","1","0","10","1","49"
"[object Object]","2020","Breshad Perriman","Jets","WR","11","120","20","13","11","2","242","440","209","33","7","3","1","0","8","3","58"
"[object Object]","2020","Chris Godwin","Buccaneers","WR","12","90","16","10","10","0","240","322","204","36","12","3","0","0","10","1","13"
"[object Object]","2020","Sterling Shepard","Giants","WR","12","104","30","24","23","1","235","225","165","70","25","1","2","1","14","0","0"
"[object Object]","2020","Tre'Quan Smith","Saints","WR","14","122","23","19","16","2","234","257","170","64","44","1","3","2","9","0","0"
"[object Object]","2020","Jonnu Smith","Titans","TE","15","77","22","21","17","0","234","133","93","141","25","2","0","0","10","0","0"
"[object Object]","2020","Emmanuel Sanders","Saints","WR","14","97","27","23","20","2","229","267","194","35","11","1","0","0","10","1","15"
"[object Object]","2020","Will Fuller V","Texans","WR","11","107","24","20","16","2","227","318","181","46","24","1","1","0","12","0","0"
"[object Object]","2020","Hayden Hurst","Falcons","TE","16","115","28","19","17","0","223","280","146","77","14","2","1","1","13","0","0"
"[object Object]","2020","Keenan Allen","Chargers","WR","14","115","33","25","21","1","216","278","156","60","32","3","2","3","10","0","0"
"[object Object]","2020","Robert Tonyan","Packers","TE","15","90","19","19","19","0","208","118","118","90","22","1","0","0","12","0","0"
"[object Object]","2020","Evan Engram","Giants","TE","16","149","34","24","19","1","202","302","120","82","34","0","2","0","12","2","22"
"[object Object]","2020","Chase Claypool","Steelers","WR","16","116","32","27","19","4","201","335","125","76","45","1","3","4","10","1","36"
"[object Object]","2020","Rashard Higgins","Browns","WR","11","77","15","12","12","0","199","205","174","25","2","1","0","0","10","0","0"
"[object Object]","2020","Michael Pittman Jr.","Colts","WR","13","98","17","13","13","0","198","153","103","95","25","1","0","1","9","0","0"
"[object Object]","2020","Damiere Byrd","Patriots","WR","16","141","31","20","15","3","197","426","165","32","6","0","0","0","11","0","0"
"[object Object]","2020","Tyler Boyd","Bengals","WR","15","155","32","22","20","1","194","334","149","45","21","2","0","2","11","1","10"
"[object Object]","2020","DeVante Parker","Dolphins","WR","14","106","28","20","14","3","192","310","150","42","26","0","1","3","9","1","12"
"[object Object]","2020","Zach Pascal","Colts","WR","16","118","20","12","10","2","191","332","156","35","13","1","1","0","7","0","0"
"[object Object]","2020","Russell Gage","Falcons","WR","16","125","23","20","17","1","188","163","99","89","44","1","1","2","11","0","0"
"[object Object]","2020","Willie Snead IV","Ravens","WR","13","96","19","15","12","2","187","213","108","79","35","1","3","1","9","0","0"
"[object Object]","2020","J.D. McKissic","Football Team","RB","16","125","32","27","25","1","185","50","32","153","25","1","0","5","9","0","0"
"[object Object]","2020","Laviska Shenault","Jaguars","WR","14","107","22","20","16","1","185","166","100","85","34","3","3","1","11","1","17"
"[object Object]","2020","Alvin Kamara","Saints","RB","15","85","18","17","16","1","184","16","-4","188","91","1","4","4","10","0","0"
"[object Object]","2020","Darren Fells","Texans","TE","15","63","11","10","10","0","184","101","87","97","29","1","2","1","9","0","0"
"[object Object]","2020","Eric Ebron","Steelers","TE","15","122","27","19","16","0","183","225","138","45","13","2","0","1","7","0","0"
"[object Object]","2020","Michael Thomas","Saints","WR","7","55","19","16","15","0","183","211","157","26","7","0","0","1","10","0","0"
"[object Object]","2020","Michael Gallup","Cowboys","WR","16","157","25","14","11","1","180","421","135","45","18","1","1","0","9","2","34"
"[object Object]","2020","David Montgomery","Bears","RB","15","96","20","19","19","0","176","23","21","155","63","0","2","5","12","0","0"
"[object Object]","2020","Jamison Crowder","Jets","WR","12","113","26","19","15","1","172","197","98","74","16","0","0","0","7","0","0"
"[object Object]","2020","Olamide Zaccheaus","Falcons","WR","9","58","14","10","9","0","168","253","129","39","12","1","0","1","8","1","51"
"[object Object]","2020","Scotty Miller","Buccaneers","WR","15","76","16","14","9","3","166","308","149","17","1","2","0","0","6","1","40"
"[object Object]","2020","Kyle Rudolph","Vikings","TE","12","81","15","14","14","0","165","104","93","72","35","0","2","0","7","0","0"
"[object Object]","2020","Dalton Schultz","Cowboys","TE","16","125","18","15","14","0","163","116","91","72","35","2","3","1","9","0","0"
"[object Object]","2020","Dallas Goedert","Eagles","TE","11","87","18","16","13","1","161","215","109","52","27","0","1","0","6","1","33"
"[object Object]","2020","JuJu Smith-Schuster","Steelers","WR","16","148","27","21","19","0","159","179","86","73","18","1","0","0","4","0","0"
"[object Object]","2020","A.J. Green","Bengals","WR","16","153","38","20","15","1","158","562","129","29","22","1","2","1","10","0","0"
"[object Object]","2020","George Kittle","49ers","TE","8","64","21","18","15","3","158","149","82","76","25","0","0","1","5","0","0"
"[object Object]","2020","Danny Amendola","Lions","WR","13","74","17","10","9","1","158","153","89","69","6","0","0","2","7","0","0"
"[object Object]","2020","Hunter Renfrow","Raiders","WR","16","99","15","14","13","0","156","108","93","63","26","1","2","1","8","0","0"
"[object Object]","2020","Jared Cook","Saints","TE","15","92","15","10","10","0","154","152","96","58","45","3","1","1","9","0","0"
"[object Object]","2020","David Moore","Seahawks","WR","15","76","11","9","9","0","154","124","100","54","10","0","0","1","4","0","0"
"[object Object]","2020","Richard Rodgers","Eagles","TE","8","54","15","10","11","0","153","166","123","30","10","2","0","0","7","0","0"
"[object Object]","2020","Mo Alie-Cox","Colts","TE","14","54","11","10","9","0","153","124","104","49","13","0","0","0","8","0","0"
"[object Object]","2020","Austin Hooper","Browns","TE","13","84","22","15","13","1","152","205","114","38","7","2","0","0","9","0","0"
"[object Object]","2020","Gerald Everett","Rams","TE","15","100","21","19","16","3","150","126","90","60","20","0","1","1","8","0","0"
"[object Object]","2020","Hunter Henry","Chargers","TE","14","94","19","13","11","1","149","190","103","46","22","0","0","0","7","0","0"
"[object Object]","2020","Randall Cobb","Texans","WR","9","55","10","10","10","0","145","110","110","35","9","0","0","0","5","0","0"
"[object Object]","2020","James Robinson","Jaguars","RB","12","69","21","20","17","3","143","2","10","133","54","1","4","4","7","0","0"
"[object Object]","2020","T.J. Hockenson","Lions","TE","16","122","17","11","9","1","141","163","77","64","34","1","3","0","7","0","0"
"[object Object]","2020","Jalen Guyton","Chargers","WR","16","110","15","10","7","3","141","283","112","29","50","1","1","0","6","0","0"
"[object Object]","2020","Dan Arnold","Cardinals","TE","16","83","15","12","10","1","139","232","101","38","11","0","0","0","10","0","0"
"[object Object]","2020","Tim Patrick","Broncos","WR","15","128","27","14","12","1","138","406","77","61","9","2","0","0","6","1","11"
"[object Object]","2020","Dawson Knox","Bills","TE","12","61","16","13","9","1","138","123","69","69","23","1","1","0","7","0","0"
"[object Object]","2020","Tyler Eifert","Jaguars","TE","15","88","16","13","12","0","138","141","97","41","15","0","0","0","8","0","0"
"[object Object]","2020","Kyle Juszczyk","49ers","FB","15","49","16","14","13","0","135","87","72","63","19","1","0","1","6","0","0"
"[object Object]","2020","Preston Williams","Dolphins","WR","8","44","11","8","7","1","134","206","123","11","1","0","0","0","5","2","49"
"[object Object]","2020","Cam Sims","Football Team","WR","11","139","18","14","11","1","133","187","66","67","23","0","2","0","6","0","0"
"[object Object]","2020","Jimmy Graham","Bears","TE","16","114","20","14","14","0","131","115","50","81","27","1","2","0","9","0","0"
"[object Object]","2020","Van Jefferson","Rams","WR","13","51","15","12","11","0","131","175","108","23","11","0","0","0","6","0","0"
"[object Object]","2020","Mike Gesicki","Dolphins","TE","15","82","14","9","8","1","131","218","111","20","9","1","0","1","7","2","21"
"[object Object]","2020","John Hightower","Eagles","WR","12","66","10","6","4","1","130","241","89","41","26","0","1","0","3","0","0"
"[object Object]","2020","Rob Gronkowski","Buccaneers","TE","15","88","13","7","6","0","128","176","75","53","21","0","0","0","5","1","10"
"[object Object]","2020","Demarcus Robinson","Chiefs","WR","16","112","15","15","12","1","127","117","94","33","34","1","1","1","8","0","0"
"[object Object]","2020","Braxton Berrios","Jets","WR","14","41","12","10","8","2","127","139","70","57","22","0","2","0","8","0","0"
"[object Object]","2020","Mike Williams","Chargers","WR","14","94","10","9","8","0","127","145","117","10","2","0","0","0","7","0","0"
