"Rank","Season","Player","Team","Pos","Games","Routes Run","Tgts","Catchable","Rec","Drops","Yds","Intended Air Yards","Air Yards","YAC","YAContact","TDs","Brkn Tkls","Missed Tkls","First Downs","DPI","DPI Yards"
"[object Object]","2020","Christian Kirk","Cardinals","WR","9","27","5","4","3","1","75","80","66","9","0","1","0","0","3","1","4"
"[object Object]","2020","Marquise Brown","Ravens","WR","10","18","5","3","3","0","68","64","45","23","1","2","0","0","3","0","0"
"[object Object]","2020","Jalen Guyton","Chargers","WR","12","20","4","2","2","0","63","64","21","42","39","1","0","1","1","0","0"
"[object Object]","2020","DJ Moore","Panthers","WR","5","9","2","1","1","0","57","7","3","54","0","1","0","0","1","0","0"
"[object Object]","2020","Keenan Allen","Chargers","WR","11","19","6","5","5","0","55","42","38","17","9","3","0","0","5","0","0"
"[object Object]","2020","Davante Adams","Packers","WR","10","14","5","4","4","0","46","43","33","13","9","2","0","0","4","1","8"
"[object Object]","2020","Henry Ruggs","Raiders","WR","4","10","2","1","1","0","46","92","45","1","0","1","0","0","1","0","0"
"[object Object]","2020","Calvin Ridley","Falcons","WR","8","14","5","3","2","1","43","63","41","2","0","2","0","0","2","1","3"
"[object Object]","2020","Travis Kelce","Chiefs","TE","11","17","4","4","3","0","43","57","32","11","7","0","1","0","2","0","0"
"[object Object]","2020","Brandon Aiyuk","49ers","WR","8","13","6","5","5","0","42","30","26","16","6","2","0","1","4","0","0"
"[object Object]","2020","DeAndre Hopkins","Cardinals","WR","9","31","6","4","3","0","38","86","18","20","19","0","0","1","3","2","49"
"[object Object]","2020","Chase Claypool","Steelers","WR","9","11","2","2","2","0","38","39","8","30","13","0","0","1","2","1","21"
"[object Object]","2020","Hayden Hurst","Falcons","TE","7","12","2","2","2","0","36","5","5","31","0","2","0","0","2","0","0"
"[object Object]","2020","Diontae Johnson","Steelers","WR","9","14","6","4","4","0","34","26","6","28","12","1","0","2","2","0","0"
"[object Object]","2020","Justin Jefferson","Vikings","WR","4","10","4","4","3","0","34","34","33","1","0","1","0","0","3","0","0"
"[object Object]","2020","John Brown","Bills","WR","7","10","3","1","1","0","32","46","32","0","0","1","0","0","1","0","0"
"[object Object]","2020","Royce Freeman","Broncos","RB","1","2","2","2","2","0","31","6","6","25","8","0","0","0","1","0","0"
"[object Object]","2020","Cooper Kupp","Rams","WR","7","12","7","5","5","0","30","47","28","2","0","1","1","0","2","0","0"
"[object Object]","2020","Tyreek Hill","Chiefs","WR","10","21","6","5","4","1","30","85","12","18","0","2","0","1","4","0","0"
"[object Object]","2020","Brandin Cooks","Texans","WR","10","17","5","3","2","0","29","73","10","19","0","2","0","0","2","0","0"
"[object Object]","2020","Sammy Watkins","Chiefs","WR","8","15","5","5","2","1","28","35","19","9","3","0","0","0","2","0","0"
"[object Object]","2020","Tee Higgins","Bengals","WR","6","16","4","4","4","0","28","11","11","17","17","2","1","0","4","0","0"
"[object Object]","2020","Anthony Miller","Bears","WR","6","10","3","1","1","0","28","75","28","0","0","1","0","0","1","0","0"
"[object Object]","2020","Hunter Henry","Chargers","TE","7","14","6","4","3","0","27","34","21","6","4","1","0","0","2","0","0"
"[object Object]","2020","Mike Evans","Buccaneers","WR","7","17","9","4","4","0","26","28","6","20","15","3","2","0","4","0","0"
"[object Object]","2020","Jakobi Meyers","Patriots","WR","5","8","3","1","1","0","26","22","15","11","6","0","0","0","1","0","0"
"[object Object]","2020","Denzel Mims","Jets","WR","3","5","1","1","1","0","26","10","10","16","12","0","1","0","1","0","0"
"[object Object]","2020","Terry McLaurin","Football Team","WR","7","12","4","2","2","0","24","18","10","14","10","0","1","0","2","0","0"
"[object Object]","2020","Cole Beasley","Bills","WR","9","16","4","4","4","0","23","12","12","11","3","1","0","0","2","0","0"
"[object Object]","2020","Tyler Lockett","Seahawks","WR","9","19","7","6","5","1","22","54","19","3","1","3","0","0","5","0","0"
"[object Object]","2020","Stefon Diggs","Bills","WR","9","17","5","3","3","0","22","69","22","0","0","0","0","0","1","1","1"
"[object Object]","2020","Jimmy Graham","Bears","TE","6","8","2","2","2","0","21","11","11","10","6","1","0","0","2","0","0"
"[object Object]","2020","Mike Williams","Chargers","WR","11","21","7","5","3","1","20","58","14","6","1","1","0","0","2","0","0"
"[object Object]","2020","J.K. Dobbins","Ravens","RB","6","9","4","4","3","1","19","3","0","19","6","0","0","0","1","0","0"
"[object Object]","2020","Joe Mixon","Bengals","RB","2","2","2","1","1","0","19","12","13","6","3","0","0","0","1","0","0"
"[object Object]","2020","Jared Cook","Saints","TE","5","7","1","1","1","0","19","14","14","5","2","0","0","0","1","0","0"
"[object Object]","2020","Mike Gesicki","Dolphins","TE","9","12","6","2","2","0","18","37","18","0","0","2","0","0","2","0","0"
"[object Object]","2020","Darius Slayton","Giants","WR","7","17","5","3","2","1","18","47","18","0","0","1","0","0","2","0","0"
"[object Object]","2020","Travis Fulgham","Eagles","WR","8","15","4","2","1","0","18","95","18","0","0","1","0","0","1","0","0"
"[object Object]","2020","Mack Hollins","Dolphins","WR","4","9","3","3","1","1","18","38","11","7","1","0","0","0","1","0","0"
"[object Object]","2020","Tyler Boyd","Bengals","WR","7","12","3","3","2","1","18","11","10","8","5","0","0","0","0","0","0"
"[object Object]","2020","DeVante Parker","Dolphins","WR","7","12","6","6","4","0","17","27","17","0","0","3","0","0","3","2","6"
"[object Object]","2020","N'Keal Harry","Patriots","WR","7","13","5","3","3","0","17","52","10","7","1","1","0","0","2","1","16"
"[object Object]","2020","Keke Coutee","Texans","WR","4","9","4","3","3","0","17","44","16","1","0","1","0","0","1","0","0"
"[object Object]","2020","Ito Smith","Falcons","RB","3","4","2","1","1","0","17","3","3","14","0","0","0","0","1","0","0"
"[object Object]","2020","Darren Waller","Raiders","TE","7","12","2","2","2","0","17","-1","-1","18","12","0","1","0","1","0","0"
"[object Object]","2020","Zach Pascal","Colts","WR","9","9","5","4","3","0","16","4","0","16","6","2","0","0","3","0","0"
"[object Object]","2020","JuJu Smith-Schuster","Steelers","WR","11","15","4","4","4","0","16","16","16","0","0","4","0","0","4","0","0"
"[object Object]","2020","Greg Ward","Eagles","WR","9","19","3","3","3","0","16","16","16","0","0","3","0","0","3","0","0"
"[object Object]","2020","Richard Rodgers","Eagles","TE","3","5","1","1","1","0","16","15","15","1","0","0","0","0","1","0","0"
"[object Object]","2020","Chase Edmonds","Cardinals","RB","6","14","5","4","3","0","15","9","10","5","0","2","0","0","3","0","0"
"[object Object]","2020","T.J. Hockenson","Lions","TE","6","10","4","4","4","0","15","9","9","6","3","3","0","0","4","0","0"
"[object Object]","2020","Darnell Mooney","Bears","WR","5","7","2","2","2","0","15","6","6","9","2","1","0","0","2","0","0"
"[object Object]","2020","Mohamed Sanu","2 teams","WR","3","3","2","1","1","0","14","24","14","0","0","1","0","0","1","0","0"
"[object Object]","2020","Kendrick Bourne","49ers","WR","7","11","4","4","3","1","13","42","9","4","0","0","0","0","0","0","0"
"[object Object]","2020","Tim Patrick","Broncos","WR","7","12","3","3","3","0","13","6","6","7","2","2","0","0","2","0","0"
"[object Object]","2020","Brandon Powell","Falcons","WR","5","6","2","2","2","0","13","12","12","1","1","2","0","0","2","0","0"
"[object Object]","2020","Chris Conley","Jaguars","WR","4","6","2","1","1","0","13","41","13","0","0","1","0","0","1","1","13"
"[object Object]","2020","Damiere Byrd","Patriots","WR","8","17","2","2","2","0","13","10","10","3","1","0","0","0","0","0","0"
"[object Object]","2020","Evan Engram","Giants","TE","8","14","2","2","1","0","12","9","7","5","4","0","0","0","0","0","0"
"[object Object]","2020","Golden Tate","Giants","WR","3","5","1","1","1","0","12","7","7","5","4","0","0","0","1","0","0"
"[object Object]","2020","James Washington","Steelers","WR","6","8","1","1","1","0","12","5","1","11","6","0","0","0","1","1","3"
"[object Object]","2020","Zach Ertz","Eagles","TE","6","10","3","2","2","0","11","13","10","1","1","1","0","0","2","0","0"
"[object Object]","2020","Dan Arnold","Cardinals","TE","7","14","2","2","2","0","11","11","11","0","0","2","0","0","2","0","0"
