"Rank","Season","Player","Team","Pos","Games","Routes Run","Tgts","Catchable","Rec","Drops","Yds","Intended Air Yards","Air Yards","YAC","YAContact","TDs","Brkn Tkls","Missed Tkls","First Downs","DPI","DPI Yards"
"[object Object]","2020","Zay Jones","Raiders","WR","4","5","2","2","2","0","12","2","2","10","4","0","0","1","0","0","0"
"[object Object]","2020","Scotty Miller","Buccaneers","WR","8","21","2","1","1","0","12","47","2","10","0","0","0","0","1","0","0"
"[object Object]","2020","Will Fuller V","Texans","WR","5","10","1","1","1","0","12","12","12","0","0","0","0","0","1","0","0"
"[object Object]","2020","Justin Jackson","Chargers","RB","2","3","2","2","2","0","11","-4","-4","15","3","0","0","0","0","0","0"
"[object Object]","2020","Irv Smith","Vikings","TE","5","10","2","1","1","0","11","12","7","4","2","0","0","0","1","0","0"
"[object Object]","2020","Antonio Gibson","Football Team","RB","5","6","2","2","2","0","11","1","1","10","2","0","0","0","1","0","0"
"[object Object]","2020","Darrell Henderson Jr","Rams","RB","1","1","1","1","1","0","11","4","4","7","1","1","0","0","1","0","0"
"[object Object]","2020","Laviska Shenault","Jaguars","WR","7","10","1","1","1","0","11","5","5","6","3","0","0","0","1","0","0"
"[object Object]","2020","DeVante Parker","Dolphins","WR","10","15","3","2","2","0","10","25","10","0","0","0","0","0","1","0","0"
"[object Object]","2020","Trey Burton","Colts","TE","6","9","3","1","1","0","10","20","10","0","0","1","0","0","1","0","0"
"[object Object]","2020","DeAndre Hopkins","Cardinals","WR","10","18","3","2","1","0","10","32","-1","11","10","0","0","1","1","0","0"
"[object Object]","2020","Jerick McKinnon","49ers","RB","4","7","2","2","2","0","10","4","4","6","1","0","0","0","0","0","0"
"[object Object]","2020","Todd Gurley","Falcons","RB","7","8","1","1","1","0","10","2","2","8","7","0","1","1","1","0","0"
"[object Object]","2020","C.J. Prosise","Texans","RB","1","4","1","1","1","0","10","3","3","7","1","0","0","0","0","0","0"
"[object Object]","2020","Ronald Jones II","Buccaneers","RB","4","7","4","3","2","1","9","12","4","5","2","0","0","1","1","0","0"
"[object Object]","2020","Cam Sims","Football Team","WR","7","9","2","1","1","0","9","24","7","2","1","0","0","0","1","0","0"
"[object Object]","2020","Mecole Hardman","Chiefs","WR","8","12","2","2","1","1","9","23","8","1","1","0","0","0","0","0","0"
"[object Object]","2020","Deonte Harris","Saints","WR","3","5","1","1","1","0","9","2","2","7","7","0","0","1","0","0","0"
"[object Object]","2020","Jonathan Taylor","Colts","RB","1","4","1","1","1","0","9","-5","-5","14","3","0","0","0","0","0","0"
"[object Object]","2020","Frank Gore","Jets","RB","1","1","1","1","1","0","9","0","0","9","4","0","1","0","0","0","0"
"[object Object]","2020","Duke Johnson","Texans","RB","3","6","3","2","2","0","8","0","-2","10","1","0","0","0","0","0","0"
"[object Object]","2020","Austin Hooper","Browns","TE","6","11","1","1","1","0","8","2","2","6","2","0","0","0","1","0","0"
"[object Object]","2020","Terry McLaurin","Football Team","WR","9","21","4","4","1","0","7","68","6","1","0","0","0","0","0","0","0"
"[object Object]","2020","Cameron Brate","Buccaneers","TE","2","7","2","1","1","0","7","26","6","1","0","0","0","0","0","0","0"
"[object Object]","2020","Mack Hollins","Dolphins","WR","3","3","1","1","1","0","7","4","4","3","2","0","0","0","0","0","0"
"[object Object]","2020","Jack Doyle","Colts","TE","5","7","2","1","1","0","6","12","6","0","0","1","0","0","1","0","0"
"[object Object]","2020","Isaiah Wright","Football Team","WR","5","14","2","2","2","0","6","-3","-3","9","4","0","1","0","0","0","0"
"[object Object]","2020","CeeDee Lamb","Cowboys","WR","6","15","2","2","1","1","6","11","7","-1","0","0","0","0","0","0","0"
"[object Object]","2020","Deebo Samuel","49ers","WR","4","6","1","1","1","0","6","-1","-1","7","2","0","0","0","0","0","0"
"[object Object]","2020","Jalen Reagor","Eagles","WR","3","5","1","1","1","0","6","6","6","0","0","0","0","0","0","0","0"
"[object Object]","2020","Melvin Gordon","Broncos","RB","5","10","1","1","1","0","6","-2","-2","8","2","0","0","0","0","0","0"
"[object Object]","2020","Derrick Henry","Titans","RB","7","8","3","2","2","0","5","-1","3","2","2","0","0","0","1","0","0"
"[object Object]","2020","Dallas Goedert","Eagles","TE","4","7","2","2","1","0","5","20","4","1","2","0","1","0","0","0","0"
"[object Object]","2020","Chad Beebe","Vikings","WR","6","9","2","2","1","0","5","10","6","-1","0","0","0","0","0","0","0"
"[object Object]","2020","Hunter Henry","Chargers","TE","10","19","2","1","1","0","5","14","-1","6","3","0","0","1","0","0","0"
"[object Object]","2020","Keenan Allen","Chargers","WR","9","14","1","1","1","0","5","21","2","3","0","0","0","0","0","1","20"
"[object Object]","2020","Julio Jones","Falcons","WR","4","6","1","1","1","0","5","5","5","0","0","0","0","0","0","0","0"
"[object Object]","2020","Jonnu Smith","Titans","TE","8","11","2","1","1","0","4","8","2","2","1","1","0","0","1","0","0"
