"Rank","Season","Player","Team","Pos","Games","Routes Run","Tgts","Catchable","Rec","Drops","Yds","Intended Air Yards","Air Yards","YAC","YAContact","TDs","Brkn Tkls","Missed Tkls","First Downs","DPI","DPI Yards"
"[object Object]","2021","Tyler Kroft","Jets","TE","5","7","6","5","3","1","20","52","14","6","4","0","0","0","1","1","8"
"[object Object]","2021","Mike Davis","Falcons","RB","4","5","5","5","5","0","20","-18","-18","38","9","0","1","3","0","0","0"
"[object Object]","2021","Mack Hollins","Dolphins","WR","3","3","3","1","1","0","20","50","19","1","0","0","0","0","1","0","0"
"[object Object]","2021","Damiere Byrd","Bears","WR","2","3","3","1","1","0","19","51","17","2","0","0","0","0","1","0","0"
"[object Object]","2021","Michael Gallup","Cowboys","WR","2","3","3","2","1","0","19","72","18","1","1","0","0","0","1","0","0"
"[object Object]","2021","Darius Slayton","Giants","WR","4","4","4","1","1","0","18","107","15","3","0","0","0","0","1","0","0"
"[object Object]","2021","Trent Sherfield","49ers","WR","3","3","3","2","1","0","18","54","14","4","3","0","0","0","1","0","0"
"[object Object]","2021","Foster Moreau","Raiders","TE","3","3","3","3","2","0","18","18","-2","20","6","0","0","0","0","0","0"
"[object Object]","2021","Cole Kmet","Bears","TE","2","2","2","2","2","0","18","5","5","13","3","0","0","0","1","0","0"
"[object Object]","2021","D'Andre Swift","Lions","RB","5","6","6","5","4","0","17","5","-6","23","7","0","0","1","1","0","0"
"[object Object]","2021","Kenny Stills","Saints","WR","3","6","6","2","1","0","17","157","15","2","0","0","0","0","1","0","0"
"[object Object]","2021","Chase Edmonds","Cardinals","RB","2","3","3","3","3","0","17","1","1","16","3","0","0","0","1","0","0"
"[object Object]","2021","Darrell Henderson Jr","Rams","RB","2","2","2","2","2","0","17","3","3","14","7","0","1","0","1","0","0"
"[object Object]","2021","Antonio Gibson","Football Team","RB","3","3","3","3","2","1","16","-8","-4","20","7","0","0","0","1","0","0"
"[object Object]","2021","Javonte Williams","Broncos","RB","6","6","6","6","4","2","15","5","7","8","2","0","0","0","0","0","0"
"[object Object]","2021","Melvin Gordon","Broncos","RB","4","4","4","4","3","1","15","9","9","6","1","0","0","0","0","0","0"
"[object Object]","2021","Cole Beasley","Bills","WR","3","3","3","3","1","2","15","51","11","4","0","0","0","0","1","0","0"
"[object Object]","2021","Brevin Jordan","Texans","TE","3","3","3","2","2","0","14","17","8","6","1","1","0","0","1","0","0"
"[object Object]","2021","Josh Palmer","Chargers","WR","2","3","3","2","2","0","14","26","9","5","2","0","0","0","0","0","0"
"[object Object]","2021","James Conner","Cardinals","RB","3","3","3","2","2","0","14","16","1","13","2","0","0","2","1","0","0"
"[object Object]","2021","Alec Ingold","Raiders","FB","1","2","2","2","2","0","14","7","7","7","1","0","0","0","0","0","0"
"[object Object]","2021","Ryan Griffin","Jets","TE","2","2","2","2","2","0","14","2","2","12","4","0","0","0","1","0","0"
"[object Object]","2021","Albert Wilson","Dolphins","WR","1","2","2","2","2","0","14","10","10","4","3","0","0","0","1","0","0"
"[object Object]","2021","DeAndre Hopkins","Cardinals","WR","2","2","2","2","1","0","14","39","12","2","2","0","0","0","1","0","0"
"[object Object]","2021","Mark Ingram","Saints","RB","2","2","2","2","2","0","14","-1","-1","15","10","0","0","2","0","0","0"
"[object Object]","2021","Allen Lazard","Packers","WR","5","6","6","3","2","0","13","58","4","9","3","0","0","0","0","0","0"
"[object Object]","2021","Nick Westbrook-Ikhine","Titans","WR","4","4","4","3","1","2","13","68","11","2","2","0","0","0","1","0","0"
"[object Object]","2021","Durham Smythe","Dolphins","TE","3","3","3","1","1","0","13","31","13","0","0","0","0","0","0","0","0"
"[object Object]","2021","Tajae Sharpe","Falcons","WR","2","2","2","2","1","0","13","33","10","3","2","0","0","0","1","0","0"
"[object Object]","2021","Russell Gage","Falcons","WR","4","5","5","4","1","0","12","81","12","0","0","0","0","0","1","0","0"
"[object Object]","2021","Rex Burkhead","Texans","RB","2","3","3","3","2","1","12","8","6","6","3","0","0","0","0","0","0"
"[object Object]","2021","Alvin Kamara","Saints","RB","3","4","4","4","3","0","11","1","0","11","4","0","0","0","0","0","0"
"[object Object]","2021","Kareem Hunt","Browns","RB","3","3","3","3","3","0","11","3","3","8","7","0","1","0","1","0","0"
"[object Object]","2021","Josiah Deguara","Packers","TE","3","3","3","2","2","0","10","2","0","10","2","0","0","0","0","0","0"
"[object Object]","2021","Albert Okwuegbunam","Broncos","TE","2","2","2","2","2","0","10","5","5","5","4","0","0","0","1","0","0"
"[object Object]","2021","Cam Sims","Football Team","WR","1","2","2","2","2","0","10","5","5","5","0","0","0","0","0","0","0"
"[object Object]","2021","Brandon Bolden","Patriots","RB","2","3","3","3","2","1","9","9","5","4","4","0","0","0","0","0","0"
"[object Object]","2021","Justin Jackson","Chargers","RB","2","2","2","2","1","1","9","2","-1","10","5","0","0","0","0","0","0"
"[object Object]","2021","Ryquell Armstead","Jaguars","RB","2","2","2","2","1","1","9","1","-3","12","4","0","0","0","0","0","0"
"[object Object]","2021","Jason Cabinda","Lions","FB","2","2","2","2","2","0","8","3","3","5","2","0","0","0","1","0","0"
"[object Object]","2021","Joe Mixon","Bengals","RB","3","3","3","3","2","1","7","-10","-3","10","6","0","0","1","0","0","0"
"[object Object]","2021","Reggie Gilliam","Bills","FB","3","3","3","2","1","0","7","20","0","7","0","0","0","0","0","0","0"
"[object Object]","2021","Kyle Rudolph","Giants","TE","1","2","2","1","1","0","7","9","4","3","1","0","0","0","0","0","0"
"[object Object]","2021","Cordarrelle Patterson","Falcons","RB","2","2","2","2","2","0","5","-10","-10","15","0","0","0","0","0","0","0"
"[object Object]","2021","Josh Jacobs","Raiders","RB","2","2","2","2","2","0","3","-5","-5","8","6","0","1","0","0","0","0"
"[object Object]","2021","Myles Gaskin","Dolphins","RB","2","2","2","2","2","0","2","-5","-5","7","0","0","0","0","0","0","0"
"[object Object]","2021","Tommy Sweeney","Bills","TE","2","2","2","2","2","0","2","1","1","1","0","0","0","0","0","0","0"
"[object Object]","2021","Geoff Swaim","Titans","TE","2","2","2","1","1","0","2","10","2","0","0","1","0","0","1","0","0"
"[object Object]","2021","Ty Montgomery","Saints","WR","2","2","2","1","1","0","1","-2","1","0","0","0","0","0","0","0","0"
"[object Object]","2021","Brandin Cooks","Texans","WR","8","9","8","1","0","0","0","279","0","0","0","0","0","0","0","1","15"
"[object Object]","2021","Mecole Hardman","Chiefs","WR","3","3","3","1","0","0","0","93","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","Royce Freeman","2 teams","RB","2","2","2","2","0","1","0","-1","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","Calvin Ridley","Falcons","WR","2","3","2","1","0","1","0","44","0","0","0","0","0","0","0","1","19"
"[object Object]","2021","Phillip Dorsett","Texans","WR","1","2","2","1","0","0","0","39","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","Tavon Austin","Jaguars","WR","1","2","2","1","0","1","0","23","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","Clyde Edwards-Helaire","Chiefs","RB","2","2","2","2","2","0","-1","-11","-11","10","1","0","0","0","0","0","0"
