"Rank","Season","Player","Team","Pos","Games","Routes Run","Tgts","Catchable","Rec","Drops","Yds","Intended Air Yards","Air Yards","YAC","YAContact","TDs","Brkn Tkls","Missed Tkls","First Downs","DPI","DPI Yards"
"[object Object]","2021","Rondale Moore","Cardinals","WR","3","5","1","1","1","0","33","33","33","0","0","0","0","0","1","0","0"
"[object Object]","2021","Marquez Callaway","Saints","WR","2","2","1","1","1","0","30","24","24","6","4","0","0","0","1","0","0"
"[object Object]","2021","Jerry Jeudy","Broncos","WR","2","3","1","1","1","0","28","26","26","2","2","0","0","0","1","0","0"
"[object Object]","2021","Chris Moore","Texans","WR","1","1","1","1","1","0","27","10","10","17","6","0","0","0","1","0","0"
"[object Object]","2021","Rob Gronkowski","Buccaneers","TE","2","2","1","1","1","0","27","10","10","17","0","1","0","0","1","0","0"
"[object Object]","2021","Courtland Sutton","Broncos","WR","4","6","1","1","1","0","25","19","19","6","0","0","0","0","1","0","0"
"[object Object]","2021","Robby Anderson","Panthers","WR","4","4","2","2","2","0","22","22","22","0","0","1","0","0","2","0","0"
"[object Object]","2021","Robert Woods","Rams","WR","1","2","1","1","1","0","22","7","7","15","15","0","0","1","1","0","0"
"[object Object]","2021","DJ Moore","Panthers","WR","4","4","1","1","1","0","20","9","9","11","3","0","0","0","1","0","0"
"[object Object]","2021","Dan Arnold","Panthers","TE","1","1","1","1","1","0","19","7","7","12","4","0","0","0","1","0","0"
"[object Object]","2021","Jamison Crowder","Jets","WR","1","1","1","1","1","0","19","9","9","10","3","0","0","0","1","0","0"
"[object Object]","2021","Ja'Marr Chase","Bengals","WR","1","1","1","1","1","0","19","17","17","2","0","0","0","0","1","0","0"
"[object Object]","2021","Michael Pittman Jr.","Colts","WR","1","1","1","1","1","0","18","18","18","0","0","0","0","0","1","0","0"
"[object Object]","2021","Cameron Brate","Buccaneers","TE","1","1","1","1","1","0","18","11","11","7","3","0","0","0","1","0","0"
"[object Object]","2021","Mike Evans","Buccaneers","WR","4","4","2","2","2","0","16","16","16","0","0","2","0","0","2","0","0"
"[object Object]","2021","Pharoh Cooper","Giants","WR","1","2","1","1","1","0","15","13","13","2","1","0","0","0","1","0","0"
"[object Object]","2021","Austin Ekeler","Chargers","RB","2","2","2","2","1","1","14","8","3","11","8","0","0","1","1","0","0"
"[object Object]","2021","Gabriel Davis","Bills","WR","1","1","1","1","1","0","14","14","14","0","0","0","0","0","1","0","0"
"[object Object]","2021","Zach Ertz","Cardinals","TE","1","1","1","1","1","0","14","8","8","6","2","0","0","0","0","0","0"
"[object Object]","2021","Tim Patrick","Broncos","WR","3","5","2","2","2","0","12","6","6","6","3","0","0","0","2","0","0"
"[object Object]","2021","A.J. Dillon","Packers","RB","1","1","1","1","1","0","12","3","3","9","0","1","0","0","1","0","0"
"[object Object]","2021","Pat Freiermuth","Steelers","TE","2","4","3","3","3","0","11","11","11","0","1","0","0","0","3","0","0"
"[object Object]","2021","Byron Pringle","Chiefs","WR","1","3","1","1","1","0","11","10","10","1","1","0","0","0","1","0","0"
