"Rank","Season","Player","Team","Pos","Games","Routes Run","Tgts","Catchable","Rec","Drops","Yds","Intended Air Yards","Air Yards","YAC","YAContact","TDs","Brkn Tkls","Missed Tkls","First Downs","DPI","DPI Yards"
"[object Object]","2021","Tyreek Hill","Chiefs","WR","17","71","18","15","12","3","149","158","93","56","10","0","0","2","9","0","0"
"[object Object]","2021","Travis Kelce","Chiefs","TE","16","69","19","13","9","1","146","200","92","54","41","0","2","3","9","0","0"
"[object Object]","2021","Diontae Johnson","Steelers","WR","15","50","10","8","8","0","134","98","74","60","5","1","0","1","4","1","17"
"[object Object]","2021","Chris Godwin","Buccaneers","WR","12","49","9","7","7","0","132","92","60","72","10","1","0","0","7","0","0"
"[object Object]","2021","Chase Claypool","Steelers","WR","13","45","8","6","5","1","121","136","60","61","39","0","1","0","3","2","58"
"[object Object]","2021","Keenan Allen","Chargers","WR","10","29","9","7","7","0","109","109","91","18","6","0","1","0","7","0","0"
"[object Object]","2021","DK Metcalf","Seahawks","WR","12","24","8","5","5","0","103","144","86","17","2","2","0","0","5","0","0"
"[object Object]","2021","Justin Jefferson","Vikings","WR","15","61","13","9","8","0","99","220","90","9","4","0","0","0","8","2","33"
"[object Object]","2021","Davante Adams","Packers","WR","15","43","7","7","6","1","98","94","78","20","7","0","1","0","4","0","0"
"[object Object]","2021","DeAndre Hopkins","Cardinals","WR","6","14","3","3","3","0","98","82","73","28","5","0","0","0","3","1","8"
"[object Object]","2021","CeeDee Lamb","Cowboys","WR","9","20","6","5","5","0","93","133","75","18","12","0","0","1","2","1","10"
"[object Object]","2021","Tyler Lockett","Seahawks","WR","12","23","5","3","3","0","88","119","70","18","0","1","0","0","3","0","0"
"[object Object]","2021","Cooper Kupp","Rams","WR","16","37","7","7","7","0","85","59","59","26","14","0","0","1","4","0","0"
"[object Object]","2021","Jakobi Meyers","Patriots","WR","9","31","9","7","6","0","80","160","67","13","5","0","0","0","3","0","0"
"[object Object]","2021","Darnell Mooney","Bears","WR","13","22","6","5","4","0","80","56","40","40","21","0","1","1","3","0","0"
"[object Object]","2021","Stefon Diggs","Bills","WR","13","33","10","8","8","0","79","82","65","14","6","2","0","0","5","0","0"
"[object Object]","2021","Cordarrelle Patterson","Falcons","RB","6","11","2","2","2","0","77","35","35","42","36","0","0","0","2","0","0"
"[object Object]","2021","Najee Harris","Steelers","RB","14","37","11","10","9","0","75","8","-3","78","46","1","1","1","3","0","0"
"[object Object]","2021","Mike Evans","Buccaneers","WR","13","48","9","5","4","0","74","152","56","18","14","2","1","0","4","1","39"
"[object Object]","2021","Marquez Callaway","Saints","WR","11","20","7","5","4","0","74","121","58","16","13","1","0","0","3","0","0"
"[object Object]","2021","Antonio Brown","Buccaneers","WR","4","16","4","3","3","0","74","71","70","4","0","1","0","0","3","0","0"
"[object Object]","2021","DeSean Jackson","2 teams","WR","5","9","2","1","1","0","68","117","40","28","0","0","0","0","1","1","17"
"[object Object]","2021","Terry McLaurin","Football Team","WR","9","23","8","5","4","0","65","173","63","2","0","1","0","0","3","1","19"
"[object Object]","2021","George Kittle","49ers","TE","8","16","5","5","4","0","65","40","29","36","27","0","1","0","2","0","0"
"[object Object]","2021","Byron Pringle","Chiefs","WR","14","46","7","5","3","2","62","98","47","15","6","0","0","0","3","0","0"
"[object Object]","2021","Elijah Moore","Jets","WR","6","9","2","1","1","0","62","26","14","48","2","1","0","0","1","0","0"
"[object Object]","2021","Tyler Johnson","Buccaneers","WR","13","39","9","7","4","1","60","70","36","24","25","0","1","0","2","1","13"
"[object Object]","2021","Kyle Pitts","Falcons","TE","9","20","5","4","3","1","59","62","31","28","9","0","0","0","3","0","0"
"[object Object]","2021","Darren Waller","Raiders","TE","8","33","8","5","4","0","58","82","38","20","6","0","0","0","3","0","0"
"[object Object]","2021","Robert Woods","Rams","WR","8","20","6","3","3","0","53","72","22","31","2","0","0","1","3","1","13"
"[object Object]","2021","Tee Higgins","Bengals","WR","10","23","5","5","4","0","52","55","30","22","9","0","0","0","2","0","0"
"[object Object]","2021","DJ Moore","Panthers","WR","10","25","10","6","5","0","49","88","33","16","4","0","0","0","3","0","0"
"[object Object]","2021","Adam Thielen","Vikings","WR","10","32","9","7","6","0","49","67","45","4","0","0","0","0","3","0","0"
"[object Object]","2021","Christian McCaffrey","Panthers","RB","2","6","2","2","2","0","49","11","11","38","20","0","2","1","2","0","0"
"[object Object]","2021","Adam Humphries","Football Team","WR","9","19","5","4","4","0","45","34","22","23","10","0","0","1","4","0","0"
"[object Object]","2021","Robert Tonyan","Packers","TE","7","23","4","4","3","0","45","43","30","15","10","1","0","0","3","0","0"
"[object Object]","2021","Jaylen Waddle","Dolphins","WR","9","26","6","5","4","1","44","65","24","20","11","0","0","2","2","0","0"
"[object Object]","2021","Amon-Ra St. Brown","Lions","WR","6","12","4","3","3","0","44","27","19","25","17","0","1","0","3","0","0"
"[object Object]","2021","Deebo Samuel","49ers","WR","10","23","2","2","2","0","43","17","17","26","16","0","2","0","2","0","0"
"[object Object]","2021","Rob Gronkowski","Buccaneers","TE","10","32","7","4","4","0","42","51","29","13","7","0","1","0","2","1","6"
"[object Object]","2021","Gabriel Davis","Bills","WR","8","19","5","4","3","1","40","66","39","1","1","1","0","0","3","0","0"
"[object Object]","2021","Josh Jacobs","Raiders","RB","10","16","4","4","4","0","40","11","11","29","8","0","1","0","2","0","0"
"[object Object]","2021","Dalton Schultz","Cowboys","TE","9","20","2","2","2","0","40","30","30","10","6","1","0","0","2","0","0"
"[object Object]","2021","Randall Cobb","Packers","WR","8","19","2","2","2","0","40","35","35","5","0","0","0","0","1","0","0"
"[object Object]","2021","Tim Patrick","Broncos","WR","10","25","4","3","2","0","39","65","25","14","6","0","1","0","2","0","0"
"[object Object]","2021","Kenyan Drake","Raiders","RB","6","17","2","2","2","0","39","26","26","13","0","1","0","0","1","0","0"
"[object Object]","2021","Bryan Edwards","Raiders","WR","13","38","6","5","2","1","38","125","36","2","0","0","0","0","2","0","0"
"[object Object]","2021","Darrel Williams","Chiefs","RB","15","36","5","2","2","0","37","33","2","35","9","1","1","1","2","0","0"
"[object Object]","2021","Noah Fant","Broncos","TE","10","23","4","2","2","0","37","50","33","4","1","0","0","0","1","0","0"
"[object Object]","2021","Austin Ekeler","Chargers","RB","11","22","4","3","2","1","35","32","5","30","6","0","0","0","2","0","0"
"[object Object]","2021","Kenny Golladay","Giants","WR","10","25","4","2","2","0","35","36","12","23","22","0","1","1","1","0","0"
"[object Object]","2021","Emmanuel Sanders","Bills","WR","11","25","3","2","2","0","35","62","29","6","1","0","0","0","2","0","0"
"[object Object]","2021","Danny Amendola","Texans","WR","4","6","3","2","2","0","34","47","31","3","0","1","0","0","1","0","0"
"[object Object]","2021","Jordan Akins","Texans","TE","6","10","3","3","3","0","34","20","20","14","11","0","0","0","2","0","0"
"[object Object]","2021","Jauan Jennings","49ers","WR","5","13","1","1","1","0","34","3","3","31","26","0","2","0","1","0","0"
"[object Object]","2021","Hunter Renfrow","Raiders","WR","14","38","5","4","4","0","33","29","13","20","2","0","0","1","1","0","0"
"[object Object]","2021","T.Y. Hilton","Colts","WR","4","11","2","1","1","0","33","44","29","4","0","0","0","0","1","0","0"
"[object Object]","2021","Tyler Conklin","Vikings","TE","15","47","10","8","6","0","32","82","14","18","8","0","0","0","2","0","0"
"[object Object]","2021","Amari Cooper","Cowboys","WR","10","21","6","5","4","0","32","56","30","2","2","1","0","0","2","0","0"
"[object Object]","2021","Russell Gage","Falcons","WR","7","15","6","5","4","0","31","40","20","11","7","0","1","0","2","0","0"
"[object Object]","2021","Marquise Brown","Ravens","WR","7","17","4","4","3","0","31","37","20","11","2","0","0","1","1","0","0"
"[object Object]","2021","Foster Moreau","Raiders","TE","11","18","3","3","2","0","31","29","25","6","2","0","0","0","2","0","0"
"[object Object]","2021","Brandon Bolden","Patriots","RB","8","21","3","3","3","0","31","-4","-4","35","8","1","0","0","2","0","0"
"[object Object]","2021","DeVonta Smith","Eagles","WR","9","21","3","3","2","0","31","43","31","0","0","0","0","0","2","0","0"
"[object Object]","2021","Dallas Goedert","Eagles","TE","8","13","4","2","2","0","30","37","23","7","0","1","0","0","2","0","0"
"[object Object]","2021","Marvin Jones","Jaguars","WR","12","26","4","2","2","0","30","58","25","5","3","0","0","0","2","0","0"
"[object Object]","2021","Nelson Agholor","Patriots","WR","6","18","4","3","1","0","30","62","17","13","0","0","0","0","1","0","0"
"[object Object]","2021","Olamide Zaccheaus","Falcons","WR","9","21","2","1","1","0","30","32","28","2","2","0","0","0","1","1","2"
"[object Object]","2021","James Washington","Steelers","WR","10","27","7","3","1","0","29","121","24","5","5","0","0","0","1","0","0"
"[object Object]","2021","Michael Pittman Jr.","Colts","WR","8","17","5","4","3","0","29","73","20","9","5","0","0","0","2","0","0"
"[object Object]","2021","Rashod Bateman","Ravens","WR","7","18","3","3","3","0","29","24","24","5","2","0","0","0","2","0","0"
"[object Object]","2021","Ray-Ray McCloud","Steelers","WR","11","36","5","3","3","0","28","55","16","12","1","0","0","0","2","0","0"
"[object Object]","2021","Leonard Fournette","Buccaneers","RB","11","28","5","4","4","0","28","26","-3","31","20","0","1","0","3","0","0"
"[object Object]","2021","Mike Gesicki","Dolphins","TE","9","25","4","3","2","0","28","35","25","3","2","0","0","0","2","0","0"
"[object Object]","2021","A.J. Brown","Titans","WR","7","14","3","3","2","1","27","35","16","11","6","0","0","0","2","0","0"
"[object Object]","2021","Rashard Higgins","Browns","WR","9","25","5","4","2","1","26","54","26","0","0","0","0","0","2","0","0"
"[object Object]","2021","Josiah Deguara","Packers","TE","8","16","4","4","2","2","26","49","26","0","0","1","0","0","2","0","0"
"[object Object]","2021","Ricky Seals-Jones","Football Team","TE","6","15","3","3","2","0","26","25","26","0","0","0","0","0","2","0","0"
"[object Object]","2021","Devontae Booker","Giants","RB","10","13","2","2","2","0","26","-2","-2","28","0","0","0","0","2","0","0"
"[object Object]","2021","K.J. Osborn","Vikings","WR","14","52","7","4","3","0","25","73","14","11","4","0","0","0","2","1","18"
"[object Object]","2021","Marquez Valdes-Scantling","Packers","WR","9","27","7","2","1","0","25","140","14","11","2","0","0","0","1","0","0"
"[object Object]","2021","David Njoku","Browns","TE","10","20","5","5","3","0","25","34","14","11","8","0","1","0","2","0","0"
"[object Object]","2021","Zach Ertz","2 teams","TE","7","14","3","2","2","0","25","23","18","7","6","0","0","0","1","0","0"
"[object Object]","2021","DeVante Parker","Dolphins","WR","7","20","7","4","2","1","24","110","16","8","2","0","0","0","2","0","0"
"[object Object]","2021","Dalvin Cook","Vikings","RB","10","21","3","3","3","0","23","15","15","8","4","0","0","0","1","0","0"
"[object Object]","2021","Mark Andrews","Ravens","TE","5","15","3","2","2","0","23","36","8","15","12","0","1","0","2","0","0"
"[object Object]","2021","Kendall Hinton","Broncos","WR","3","9","2","1","1","0","23","39","23","0","0","0","0","0","1","0","0"
"[object Object]","2021","Travis Homer","Seahawks","RB","5","9","1","1","1","0","23","6","6","17","3","0","0","0","1","0","0"
"[object Object]","2021","Odell Beckham","2 teams","WR","13","29","8","3","2","0","22","190","22","0","0","0","0","0","2","0","0"
"[object Object]","2021","Brandin Cooks","Texans","WR","12","25","5","2","2","0","22","66","8","14","6","0","0","0","1","0","0"
"[object Object]","2021","Ja'Marr Chase","Bengals","WR","12","25","3","2","2","0","21","25","15","6","4","0","0","0","1","0","0"
"[object Object]","2021","OJ Howard","Buccaneers","TE","7","16","3","2","2","0","21","18","6","15","10","0","0","0","2","0","0"
"[object Object]","2021","Dan Arnold","2 teams","TE","6","12","2","2","2","0","21","11","11","10","3","0","0","0","1","0","0"
"[object Object]","2021","A.J. Dillon","Packers","RB","8","11","1","1","1","0","21","2","2","19","3","0","0","0","1","0","0"
"[object Object]","2021","Laviska Shenault","Jaguars","WR","11","17","5","4","2","1","20","38","15","5","3","0","0","0","2","0","0"
"[object Object]","2021","C.J. Uzomah","Bengals","TE","12","26","3","3","2","0","20","20","9","11","2","0","0","0","1","0","0"
"[object Object]","2021","Kareem Hunt","Browns","RB","5","12","3","2","2","0","20","6","4","16","7","0","0","0","1","0","0"
"[object Object]","2021","Christian Kirk","Cardinals","WR","10","17","2","1","1","0","20","27","18","2","0","0","0","0","1","0","0"
"[object Object]","2021","Chase Edmonds","Cardinals","RB","4","5","2","2","2","0","20","4","4","16","4","0","0","0","1","0","0"
"[object Object]","2021","Cole Kmet","Bears","TE","13","17","6","4","2","2","18","38","13","5","2","0","0","0","1","0","0"
"[object Object]","2021","Henry Ruggs","Raiders","WR","6","20","3","2","2","0","18","65","6","12","1","0","0","0","1","1","45"
"[object Object]","2021","Austin Hooper","Browns","TE","11","20","2","2","2","0","18","22","10","8","4","0","0","0","0","1","9"
"[object Object]","2021","Tyler Boyd","Bengals","WR","12","26","5","5","3","0","17","53","15","2","4","0","0","0","1","0","0"
"[object Object]","2021","Isaiah McKenzie","Bills","WR","6","10","2","2","1","1","17","36","11","6","0","0","0","0","1","0","0"
"[object Object]","2021","Ty Montgomery","Saints","WR","9","9","3","3","3","0","16","-3","-3","19","6","0","0","0","1","0","0"
"[object Object]","2021","Evan Engram","Giants","TE","12","22","3","3","2","0","16","19","14","2","0","0","0","0","1","0","0"
"[object Object]","2021","Kadarius Toney","Giants","WR","6","14","2","2","2","0","16","17","17","-1","-1","0","0","1","0","0","0"
"[object Object]","2021","Mohamed Sanu","49ers","WR","5","10","2","2","1","0","16","20","12","4","4","0","0","0","1","0","0"
"[object Object]","2021","Zach Gentry","Steelers","TE","7","13","2","2","2","0","16","13","13","3","3","0","0","0","2","0","0"
"[object Object]","2021","Nico Collins","Texans","WR","9","20","6","2","1","0","15","46","15","0","0","0","0","0","1","0","0"
"[object Object]","2021","Cole Beasley","Bills","WR","13","29","3","1","1","0","15","24","11","4","0","0","0","0","1","0","0"
"[object Object]","2021","Ty Johnson","Jets","RB","8","17","2","2","2","0","15","8","8","7","2","0","0","0","1","0","0"
"[object Object]","2021","Allen Lazard","Packers","WR","12","33","7","2","1","0","14","76","13","1","1","0","0","0","1","0","0"
"[object Object]","2021","Pat Freiermuth","Steelers","TE","11","29","4","3","1","0","14","37","10","4","2","0","0","0","1","0","0"
"[object Object]","2021","Sterling Shepard","Giants","WR","4","11","3","2","2","0","14","22","8","6","4","0","0","0","1","1","13"
"[object Object]","2021","Laquon Treadwell","Jaguars","WR","8","11","3","2","1","0","14","39","6","8","3","0","0","0","1","0","0"
"[object Object]","2021","David Johnson","Texans","RB","7","14","2","1","1","0","14","6","4","10","2","0","0","0","1","0","0"
"[object Object]","2021","Anthony Firkser","Titans","TE","11","17","2","2","2","0","14","19","13","1","1","0","0","0","2","1","5"
"[object Object]","2021","Cedrick Wilson","Cowboys","WR","7","13","2","2","1","0","13","19","12","1","0","0","0","0","1","0","0"
"[object Object]","2021","Dede Westbrook","Vikings","WR","9","27","2","2","2","0","13","10","10","3","3","0","0","0","1","0","0"
"[object Object]","2021","Kendrick Bourne","Patriots","WR","9","31","6","3","2","0","12","118","11","1","1","0","1","0","1","0","0"
"[object Object]","2021","Robby Anderson","Panthers","WR","9","24","5","3","2","1","11","35","8","3","2","0","1","0","1","0","0"
"[object Object]","2021","Tyler Higbee","Rams","TE","13","26","4","2","2","0","11","31","7","4","1","0","0","0","1","0","0"
