"Rank","Season","Player","Team","Pos","Games","Routes Run","Tgts","Catchable","Rec","Drops","Yds","Intended Air Yards","Air Yards","YAC","YAContact","TDs","Brkn Tkls","Missed Tkls","First Downs","DPI","DPI Yards"
"[object Object]","2021","Mark Andrews","Ravens","TE","17","195","57","42","42","0","587","637","428","159","52","4","2","2","28","1","39"
"[object Object]","2021","Justin Jefferson","Vikings","WR","17","151","45","41","35","0","570","601","371","199","78","2","3","0","21","1","14"
"[object Object]","2021","Deebo Samuel","49ers","WR","16","123","37","29","24","4","488","431","304","184","91","3","4","2","19","0","0"
"[object Object]","2021","Stefon Diggs","Bills","WR","17","167","42","34","30","1","454","559","361","93","48","1","2","4","20","0","0"
"[object Object]","2021","Cooper Kupp","Rams","WR","17","141","41","32","28","2","445","455","266","179","41","3","1","3","19","1","6"
"[object Object]","2021","CeeDee Lamb","Cowboys","WR","16","139","38","32","28","2","439","522","320","119","59","0","6","1","24","3","27"
"[object Object]","2021","Tyler Lockett","Seahawks","WR","16","160","45","36","32","0","404","633","320","84","10","1","0","0","17","2","66"
"[object Object]","2021","Davante Adams","Packers","WR","16","114","34","30","26","0","385","385","215","170","51","1","1","3","18","1","32"
"[object Object]","2021","Marquise Brown","Ravens","WR","16","210","52","34","31","1","372","793","245","127","31","3","2","2","13","1","17"
"[object Object]","2021","Ja'Marr Chase","Bengals","WR","17","134","29","27","21","2","367","356","227","140","54","2","1","6","14","2","19"
"[object Object]","2021","Mike Williams","Chargers","WR","16","166","41","30","23","0","362","575","224","138","66","1","0","2","13","0","0"
"[object Object]","2021","Tyreek Hill","Chiefs","WR","16","138","40","30","27","3","359","490","245","114","31","4","2","3","22","1","39"
"[object Object]","2021","Keenan Allen","Chargers","WR","16","174","48","38","30","3","357","560","258","99","31","1","0","1","17","0","0"
"[object Object]","2021","Hunter Renfrow","Raiders","WR","17","142","36","34","31","0","346","265","230","116","34","3","0","7","13","0","0"
"[object Object]","2021","DJ Moore","Panthers","WR","17","162","44","29","24","2","345","613","247","98","55","0","2","2","18","1","33"
