"Rank","Season","Player","Team","Pos","Games","Routes Run","Tgts","Catchable","Rec","Drops","Yds","Intended Air Yards","Air Yards","YAC","YAContact","TDs","Brkn Tkls","Missed Tkls","First Downs","DPI","DPI Yards"
"[object Object]","2021","Cooper Kupp","Rams","WR","17","100","41","33","30","2","572","480","364","208","75","4","2","4","26","1","7"
"[object Object]","2021","Davante Adams","Packers","WR","15","124","44","32","29","0","482","495","318","164","46","1","1","2","25","3","34"
"[object Object]","2021","Justin Jefferson","Vikings","WR","17","125","45","35","28","3","481","691","349","132","58","3","1","0","26","1","37"
"[object Object]","2021","Ja'Marr Chase","Bengals","WR","16","126","34","25","21","2","472","470","266","206","150","4","2","3","18","0","0"
"[object Object]","2021","Amari Cooper","Cowboys","WR","15","107","35","26","20","2","359","486","264","95","20","3","0","4","14","3","31"
"[object Object]","2021","Mike Evans","Buccaneers","WR","16","141","41","30","26","1","345","495","274","71","20","3","0","1","20","2","23"
"[object Object]","2021","Diontae Johnson","Steelers","WR","16","114","39","27","21","2","344","399","179","165","43","1","1","7","13","2","39"
"[object Object]","2021","Jakobi Meyers","Patriots","WR","17","155","50","34","28","2","337","525","217","120","40","1","2","1","21","1","20"
"[object Object]","2021","Kyle Pitts","Falcons","TE","16","101","29","21","16","1","316","409","193","123","83","0","1","0","12","3","50"
"[object Object]","2021","Mike Williams","Chargers","WR","16","138","35","25","20","3","314","392","195","119","50","1","1","0","15","1","19"
"[object Object]","2021","Keenan Allen","Chargers","WR","16","154","48","42","31","3","311","395","212","99","45","1","0","0","21","2","30"
"[object Object]","2021","Tee Higgins","Bengals","WR","14","109","31","27","18","1","311","503","258","53","26","2","1","0","14","4","45"
"[object Object]","2021","Tim Patrick","Broncos","WR","16","125","27","20","18","0","302","388","247","55","25","3","0","0","16","0","0"
"[object Object]","2021","Quez Watkins","Eagles","WR","17","99","22","17","15","0","299","321","190","109","45","0","2","1","10","1","38"
"[object Object]","2021","Stefon Diggs","Bills","WR","17","145","45","28","24","1","283","526","208","75","52","1","2","3","16","5","73"
"[object Object]","2021","A.J. Brown","Titans","WR","13","75","27","22","18","0","279","355","186","93","28","4","3","0","16","1","12"
"[object Object]","2021","Jaylen Waddle","Dolphins","WR","16","144","38","29","25","1","275","333","177","98","40","0","1","2","17","2","15"
"[object Object]","2021","Bryan Edwards","Raiders","WR","15","118","22","16","15","1","269","285","169","100","55","1","5","0","12","1","11"
"[object Object]","2021","DeVonta Smith","Eagles","WR","17","114","26","20","14","1","262","500","197","65","21","2","0","2","13","2","20"
"[object Object]","2021","Terry McLaurin","Football Team","WR","16","119","31","20","15","0","260","447","225","35","10","2","0","0","11","1","12"
"[object Object]","2021","Courtland Sutton","Broncos","WR","17","137","33","24","18","2","256","590","222","34","10","1","0","0","11","4","61"
"[object Object]","2021","Kendrick Bourne","Patriots","WR","16","111","17","15","13","1","253","199","168","85","21","3","1","0","9","0","0"
"[object Object]","2021","Tyler Lockett","Seahawks","WR","14","60","14","8","8","0","251","365","175","76","35","2","0","1","6","2","47"
"[object Object]","2021","Mark Andrews","Ravens","TE","15","98","27","23","18","3","247","297","141","106","85","1","3","0","15","0","0"
"[object Object]","2021","Tyler Boyd","Bengals","WR","16","127","21","16","14","0","246","161","100","146","28","1","0","2","11","0","0"
"[object Object]","2021","Chris Godwin","Buccaneers","WR","14","116","25","19","15","1","245","278","158","87","61","0","2","0","13","1","21"
"[object Object]","2021","Deebo Samuel","49ers","WR","16","85","23","19","12","3","245","249","114","131","22","1","0","0","9","0","0"
