"Rank","Season","Player","Team","Pos","Games","Routes Run","Tgts","Catchable","Rec","Drops","Yds","Intended Air Yards","Air Yards","YAC","YAContact","TDs","Brkn Tkls","Missed Tkls","First Downs","DPI","DPI Yards"
"[object Object]","2021","Ja'Marr Chase","Bengals","WR","15","96","17","16","11","2","318","256","158","160","16","4","1","1","9","0","0"
"[object Object]","2021","DJ Moore","Panthers","WR","17","86","22","18","13","2","199","265","131","68","22","0","1","2","10","0","0"
"[object Object]","2021","Mike Williams","Chargers","WR","15","62","16","11","10","1","192","219","133","59","19","1","0","0","7","0","0"
"[object Object]","2021","Brandon Aiyuk","49ers","WR","16","62","16","13","12","1","191","201","128","63","31","0","3","2","7","0","0"
"[object Object]","2021","Tyler Boyd","Bengals","WR","15","88","18","14","13","0","187","161","111","76","12","0","1","0","10","0","0"
"[object Object]","2021","Van Jefferson","Rams","WR","15","67","12","10","8","1","184","192","139","45","7","1","1","2","5","0","0"
"[object Object]","2021","Michael Pittman Jr.","Colts","WR","14","59","15","13","12","1","183","166","147","36","18","0","0","0","9","0","0"
"[object Object]","2021","Tee Higgins","Bengals","WR","13","81","16","16","13","1","179","176","121","58","18","0","1","1","10","0","0"
"[object Object]","2021","Christian Kirk","Cardinals","WR","14","81","17","14","13","0","169","251","147","22","14","0","0","0","8","0","0"
"[object Object]","2021","Cooper Kupp","Rams","WR","15","75","21","18","15","1","163","174","112","51","13","2","1","0","4","0","0"
"[object Object]","2021","Nick Westbrook-Ikhine","Titans","WR","13","51","8","8","7","0","162","107","99","63","19","1","1","1","7","0","0"
"[object Object]","2021","Byron Pringle","Chiefs","WR","14","48","13","13","11","2","158","151","128","30","4","1","0","0","8","0","0"
"[object Object]","2021","Brandin Cooks","Texans","WR","13","60","13","11","9","0","154","196","114","40","5","0","0","1","7","1","6"
"[object Object]","2021","Tyreek Hill","Chiefs","WR","15","78","18","15","13","0","153","168","86","67","29","0","1","3","7","0","0"
"[object Object]","2021","A.J. Green","Cardinals","WR","14","75","15","11","10","0","152","170","133","19","2","0","0","1","6","0","0"
"[object Object]","2021","Terry McLaurin","Football Team","WR","16","72","17","13","12","0","151","225","119","32","11","0","0","0","6","0","0"
"[object Object]","2021","Rob Gronkowski","Buccaneers","TE","10","50","13","11","10","1","150","106","75","75","26","1","1","1","5","0","0"
"[object Object]","2021","Stefon Diggs","Bills","WR","13","71","16","9","9","0","139","256","101","38","23","1","2","0","6","0","0"
"[object Object]","2021","Cole Beasley","Bills","WR","12","66","21","19","15","3","137","152","86","51","15","1","0","2","6","0","0"
"[object Object]","2021","Deebo Samuel","49ers","WR","15","70","15","11","9","1","134","172","104","30","20","0","0","0","6","0","0"
"[object Object]","2021","Dalton Schultz","Cowboys","TE","15","78","16","15","14","0","133","136","98","35","13","1","0","2","7","0","0"
"[object Object]","2021","Kyle Pitts","Falcons","TE","16","74","15","10","9","0","132","161","106","26","9","0","0","1","5","0","0"
"[object Object]","2021","Kendrick Bourne","Patriots","WR","13","38","8","8","8","0","132","62","62","70","26","1","1","1","4","0","0"
