"Rank","Season","Player","Team","Pos","Games","Routes Run","Tgts","Catchable","Rec","Drops","Yds","Intended Air Yards","Air Yards","YAC","YAContact","TDs","Brkn Tkls","Missed Tkls","First Downs","DPI","DPI Yards"
"[object Object]","2020","Justin Jefferson","Vikings","WR","15","56","55","43","39","1","674","688","430","244","105","4","3","4","25","1","20"
"[object Object]","2020","Calvin Ridley","Falcons","WR","15","63","61","44","37","2","597","961","478","119","92","3","1","7","30","2","28"
"[object Object]","2020","Stefon Diggs","Bills","WR","15","60","59","45","41","2","593","833","450","143","22","3","0","2","26","1","24"
"[object Object]","2020","DeAndre Hopkins","Cardinals","WR","16","58","56","46","45","0","593","630","456","137","82","6","2","6","32","2","23"
"[object Object]","2020","Allen Robinson","Bears","WR","15","67","65","47","41","0","591","824","453","138","82","4","3","2","28","2","39"
"[object Object]","2020","Chase Claypool","Steelers","WR","16","68","62","45","32","6","575","1194","412","163","59","6","3","1","26","6","141"
"[object Object]","2020","Cooper Kupp","Rams","WR","15","61","60","47","44","1","569","509","260","309","105","1","7","9","23","1","15"
"[object Object]","2020","Mike Evans","Buccaneers","WR","15","50","46","35","29","2","559","783","417","142","36","5","2","0","25","4","63"
"[object Object]","2020","Travis Kelce","Chiefs","TE","13","57","57","48","44","2","558","484","346","212","110","6","5","9","39","0","0"
"[object Object]","2020","CeeDee Lamb","Cowboys","WR","16","64","64","45","39","5","539","730","390","149","44","3","1","1","23","0","0"
"[object Object]","2020","Diontae Johnson","Steelers","WR","13","70","68","50","38","9","520","804","361","159","62","5","1","4","21","2","45"
"[object Object]","2020","Tyler Boyd","Bengals","WR","14","60","58","43","42","0","506","571","313","193","57","3","0","3","23","2","27"
"[object Object]","2020","Amari Cooper","Cowboys","WR","14","68","66","50","47","2","503","542","312","191","112","2","4","2","24","2","32"
"[object Object]","2020","DeVante Parker","Dolphins","WR","13","64","58","45","38","2","500","750","407","93","51","2","0","3","27","8","111"
"[object Object]","2020","Darren Waller","Raiders","TE","15","53","52","43","39","2","492","524","259","233","81","2","1","2","31","1","19"
"[object Object]","2020","Davante Adams","Packers","WR","13","54","53","41","37","0","480","606","360","120","26","5","0","1","27","1","16"
"[object Object]","2020","Jerry Jeudy","Broncos","WR","16","58","56","36","26","5","475","781","287","188","49","2","3","6","18","2","18"
"[object Object]","2020","Tee Higgins","Bengals","WR","14","40","39","35","27","2","471","527","299","172","83","2","5","1","22","1","22"
"[object Object]","2020","JuJu Smith-Schuster","Steelers","WR","16","61","60","49","44","1","461","493","305","156","49","5","1","0","23","1","15"
"[object Object]","2020","Michael Gallup","Cowboys","WR","15","50","48","30","26","1","459","774","386","73","51","3","2","1","22","2","36"
"[object Object]","2020","Robby Anderson","Panthers","WR","16","52","51","41","35","1","456","654","298","158","54","1","2","3","20","1","8"
"[object Object]","2020","Robert Woods","Rams","WR","16","61","60","46","39","4","445","530","309","136","45","4","2","0","21","0","0"
"[object Object]","2020","Russell Gage","Falcons","WR","16","64","63","47","35","6","441","654","338","103","38","2","1","2","30","1","14"
"[object Object]","2020","DJ Moore","Panthers","WR","14","40","39","24","21","1","434","619","307","127","35","1","1","2","19","1","33"
"[object Object]","2020","Will Fuller V","Texans","WR","10","36","35","30","24","3","423","436","262","161","88","5","1","1","17","1","15"
"[object Object]","2020","Marquise Brown","Ravens","WR","15","44","44","35","22","9","419","713","250","169","81","3","1","2","16","0","0"
"[object Object]","2020","Terry McLaurin","Football Team","WR","15","44","43","30","22","3","405","639","269","136","71","3","3","1","15","1","5"
"[object Object]","2020","Mike Gesicki","Dolphins","TE","15","57","56","38","32","2","398","633","306","92","35","2","0","2","21","1","16"
"[object Object]","2020","DK Metcalf","Seahawks","WR","15","34","34","24","21","3","398","504","286","112","32","3","0","2","19","0","0"
"[object Object]","2020","Marquez Valdes-Scantling","Packers","WR","11","31","30","20","14","1","392","560","250","142","31","3","0","0","12","1","0"
"[object Object]","2020","Marvin Jones","Lions","WR","15","45","45","32","30","1","391","540","328","63","53","5","2","0","22","0","0"
"[object Object]","2020","A.J. Brown","Titans","WR","14","44","40","32","26","3","375","470","208","167","63","6","2","2","21","5","68"
"[object Object]","2020","Darius Slayton","Giants","WR","13","36","36","24","20","3","358","551","270","88","39","1","2","2","17","0","0"
"[object Object]","2020","Noah Fant","Broncos","TE","14","46","46","34","30","1","357","441","205","152","60","2","3","1","18","0","0"
"[object Object]","2020","Brandon Aiyuk","49ers","WR","11","31","28","23","21","2","353","419","272","81","27","2","2","1","19","4","80"
"[object Object]","2020","Julio Jones","Falcons","WR","9","33","31","25","20","2","346","437","264","82","35","2","1","1","15","2","27"
"[object Object]","2020","Jamison Crowder","Jets","WR","12","46","46","37","30","2","334","401","228","106","54","2","1","2","16","0","0"
"[object Object]","2020","Cole Beasley","Bills","WR","14","24","24","21","20","1","333","290","256","77","22","2","1","0","16","0","0"
"[object Object]","2020","Mark Andrews","Ravens","TE","13","32","32","24","23","1","328","393","242","86","47","2","2","0","18","0","0"
"[object Object]","2020","Nelson Agholor","Raiders","WR","15","25","24","19","17","0","327","340","202","125","66","4","0","3","15","2","41"
"[object Object]","2020","Keelan Cole","Jaguars","WR","14","43","41","32","28","1","320","417","248","72","28","1","1","2","17","2","17"
"[object Object]","2020","T.Y. Hilton","Colts","WR","15","45","41","29","25","1","317","473","227","90","19","3","1","1","19","5","41"
"[object Object]","2020","Brandin Cooks","Texans","WR","14","41","41","27","25","0","317","483","233","84","23","1","0","1","13","0","0"
"[object Object]","2020","Sterling Shepard","Giants","WR","12","35","35","27","26","0","305","336","205","100","38","2","3","1","18","0","0"
"[object Object]","2020","Josh Reynolds","Rams","WR","14","41","41","30","25","1","300","376","173","127","75","1","4","2","17","0","0"
"[object Object]","2020","Tim Patrick","Broncos","WR","13","33","31","20","16","1","295","514","223","72","28","0","1","1","13","2","28"
"[object Object]","2020","George Kittle","49ers","TE","7","21","21","19","17","2","290","185","165","125","77","1","0","2","14","0","0"
"[object Object]","2020","Corey Davis","Titans","WR","13","34","33","24","21","2","286","415","232","54","24","1","0","1","17","1","13"
"[object Object]","2020","Scotty Miller","Buccaneers","WR","14","30","27","21","15","2","286","583","246","40","15","2","0","1","10","3","88"
"[object Object]","2020","Mike Williams","Chargers","WR","11","26","26","22","16","1","283","445","230","53","44","2","1","0","14","0","0"
"[object Object]","2020","Evan Engram","Giants","TE","13","42","40","30","22","2","282","345","167","115","46","0","1","0","11","2","14"
"[object Object]","2020","Hayden Hurst","Falcons","TE","16","45","43","33","30","0","281","318","183","98","37","2","1","1","17","1","11"
"[object Object]","2020","Golden Tate","Giants","WR","12","33","32","26","21","1","274","386","230","44","21","2","1","1","15","1","22"
"[object Object]","2020","Dalton Schultz","Cowboys","TE","13","45","45","34","29","3","273","386","200","73","40","2","4","1","15","0","0"
"[object Object]","2020","Rob Gronkowski","Buccaneers","TE","15","37","32","20","15","2","272","492","177","95","73","1","1","0","9","5","38"
"[object Object]","2020","Eric Ebron","Steelers","TE","15","48","48","35","27","4","270","430","195","75","32","2","1","1","13","0","0"
"[object Object]","2020","Gabriel Davis","Bills","WR","11","22","22","16","13","0","269","348","187","82","27","0","1","0","10","0","0"
"[object Object]","2020","Adam Thielen","Vikings","WR","15","38","37","32","27","0","264","382","216","48","26","5","0","0","18","1","12"
"[object Object]","2020","Hunter Henry","Chargers","TE","13","38","38","28","24","0","262","337","160","102","69","1","2","1","15","0","0"
"[object Object]","2020","T.J. Hockenson","Lions","TE","15","36","36","27","23","3","258","269","156","102","30","2","0","0","15","0","0"
"[object Object]","2020","Jarvis Landry","Browns","WR","12","35","35","25","22","3","258","323","163","95","38","0","0","3","15","0","0"
"[object Object]","2020","Hunter Renfrow","Raiders","WR","15","25","24","20","19","0","248","163","126","122","46","0","1","2","12","1","6"
"[object Object]","2020","Chris Conley","Jaguars","WR","11","29","28","20","18","1","242","340","139","103","37","2","1","0","14","2","18"
"[object Object]","2020","Michael Pittman Jr.","Colts","WR","11","29","28","22","20","1","242","263","95","147","41","1","1","1","11","1","6"
"[object Object]","2020","J.D. McKissic","Football Team","RB","12","46","46","34","32","0","240","68","31","209","34","0","1","4","11","0","0"
"[object Object]","2020","Keenan Allen","Chargers","WR","14","44","41","27","25","0","239","417","167","72","37","3","1","2","19","3","65"
"[object Object]","2020","Christian Kirk","Cardinals","WR","13","26","26","20","18","2","238","331","163","75","10","2","0","1","13","0","0"
"[object Object]","2020","Anthony Firkser","Titans","TE","10","31","29","24","22","0","237","253","149","88","29","1","2","1","15","2","16"
"[object Object]","2020","Travis Fulgham","Eagles","WR","9","27","25","17","12","3","236","412","190","46","25","2","1","0","11","2","18"
"[object Object]","2020","Tyler Higbee","Rams","TE","11","27","27","23","19","1","232","251","134","98","45","0","2","0","13","0","0"
"[object Object]","2020","Jakobi Meyers","Patriots","WR","12","31","31","25","23","2","228","262","152","76","29","0","0","3","15","0","0"
"[object Object]","2020","Curtis Samuel","Panthers","WR","12","25","24","19","18","1","222","212","142","80","22","0","1","0","11","1","6"
"[object Object]","2020","Tyler Lockett","Seahawks","WR","11","35","34","29","25","1","220","289","140","80","27","4","1","3","15","1","8"
"[object Object]","2020","Jordan Akins","Texans","TE","11","27","27","23","20","1","217","198","131","86","44","1","2","3","10","0","0"
"[object Object]","2020","Willie Snead IV","Ravens","WR","10","21","21","18","13","2","217","191","117","100","31","1","1","1","11","0","0"
"[object Object]","2020","Jared Cook","Saints","TE","14","32","31","27","22","1","216","287","174","42","21","3","0","1","16","1","18"
"[object Object]","2020","Rashard Higgins","Browns","WR","10","27","26","19","17","0","216","307","190","26","6","4","0","0","11","1","14"
"[object Object]","2020","Chris Godwin","Buccaneers","WR","11","28","27","20","18","1","212","328","174","38","15","1","0","1","13","1","13"
"[object Object]","2020","Laviska Shenault","Jaguars","WR","12","25","25","22","20","2","209","166","107","102","57","0","5","3","11","0","0"
"[object Object]","2020","Kendrick Bourne","49ers","WR","14","29","29","21","16","4","208","261","147","61","14","0","0","1","11","0","0"
"[object Object]","2020","Austin Hooper","Browns","TE","11","30","30","25","20","3","207","243","162","45","18","1","0","0","12","0","0"
"[object Object]","2020","Anthony Miller","Bears","WR","12","29","29","19","14","3","206","395","170","36","7","1","0","0","12","0","0"
"[object Object]","2020","Logan Thomas","Football Team","TE","16","42","42","31","24","2","205","390","151","54","28","3","2","0","12","0","0"
"[object Object]","2020","James Washington","Steelers","WR","14","28","27","17","13","1","205","444","166","39","18","3","1","1","10","1","15"
"[object Object]","2020","Tyreek Hill","Chiefs","WR","14","34","34","24","18","3","204","476","128","76","12","1","2","2","13","0","0"
"[object Object]","2020","Antonio Brown","Buccaneers","WR","8","22","21","15","15","0","202","251","120","82","23","3","0","2","12","1","10"
"[object Object]","2020","Trey Burton","Colts","TE","11","31","31","23","20","2","192","241","146","46","22","3","1","0","11","0","0"
"[object Object]","2020","Danny Amendola","Lions","WR","11","25","25","14","14","0","192","212","107","85","31","0","0","2","9","0","0"
"[object Object]","2020","Tyler Eifert","Jaguars","TE","13","33","32","19","17","0","190","309","142","48","20","1","1","0","12","1","4"
"[object Object]","2020","Mecole Hardman","Chiefs","WR","11","19","19","14","11","3","190","250","120","70","19","1","0","1","7","0","0"
"[object Object]","2020","Jakeem Grant","Dolphins","WR","11","30","29","22","19","3","189","417","123","66","29","1","4","5","12","1","30"
"[object Object]","2020","Gerald Everett","Rams","TE","13","29","29","20","15","3","189","279","106","83","36","1","8","1","10","0","0"
"[object Object]","2020","DJ Chark Jr","Jaguars","WR","11","27","27","20","16","0","189","352","153","36","14","1","0","3","10","1","22"
"[object Object]","2020","Myles Gaskin","Dolphins","RB","10","25","25","24","22","0","189","48","40","149","31","0","0","1","5","0","0"
"[object Object]","2020","A.J. Green","Bengals","WR","14","53","52","25","16","1","187","874","165","22","11","0","0","0","10","1","6"
"[object Object]","2020","K.J. Hamler","Broncos","WR","9","26","26","17","15","1","187","304","108","79","22","0","2","1","7","0","0"
"[object Object]","2020","David Montgomery","Bears","RB","9","28","27","24","22","2","182","99","30","152","80","0","4","6","10","1","32"
"[object Object]","2020","Richard Rodgers","Eagles","TE","8","13","13","12","12","0","182","133","130","52","14","1","0","0","7","0","0"
"[object Object]","2020","Breshad Perriman","Jets","WR","10","28","26","16","10","4","178","487","137","41","8","2","0","1","7","2","21"
"[object Object]","2020","Chris Herndon","Jets","TE","10","27","26","22","16","3","177","248","133","44","8","3","0","0","11","1","20"
"[object Object]","2020","Ezekiel Elliott","Cowboys","RB","12","36","36","32","26","4","176","34","26","150","52","1","3","3","9","0","0"
"[object Object]","2020","Robert Tonyan","Packers","TE","10","13","13","13","11","0","176","173","129","47","14","2","0","0","8","0","0"
"[object Object]","2020","Braxton Berrios","Jets","WR","12","29","28","23","16","3","174","273","89","85","29","0","2","1","9","1","10"
"[object Object]","2020","Darren Fells","Texans","TE","10","16","16","13","11","1","174","125","82","92","34","3","4","1","9","0","0"
"[object Object]","2020","Randall Cobb","Texans","WR","9","29","29","25","21","1","173","148","98","75","13","2","0","1","9","0","0"
"[object Object]","2020","Sammy Watkins","Chiefs","WR","10","21","21","16","15","1","172","168","107","65","27","1","1","0","13","0","0"
"[object Object]","2020","D'Andre Swift","Lions","RB","12","28","28","23","22","1","171","59","30","141","28","1","1","3","8","0","0"
"[object Object]","2020","Demarcus Robinson","Chiefs","WR","11","21","21","17","16","0","171","190","111","60","18","0","0","2","10","0","0"
"[object Object]","2020","Preston Williams","Dolphins","WR","7","19","18","13","10","2","171","286","144","27","4","4","0","0","7","2","52"
"[object Object]","2020","Dan Arnold","Cardinals","TE","10","15","14","11","9","0","171","198","110","61","9","2","0","0","8","1","6"
"[object Object]","2020","Zach Pascal","Colts","WR","11","25","25","17","15","1","170","271","118","52","25","4","1","1","9","0","0"
"[object Object]","2020","Emmanuel Sanders","Saints","WR","10","29","29","22","18","3","169","237","129","40","23","2","2","1","9","0","0"
"[object Object]","2020","Greg Ward","Eagles","WR","10","21","21","16","14","1","169","199","130","39","7","4","0","1","9","0","0"
"[object Object]","2020","Damiere Byrd","Patriots","WR","11","21","21","16","13","3","167","244","146","21","2","0","0","1","10","0","0"
"[object Object]","2020","Quintez Cephus","Lions","WR","6","13","13","9","8","1","167","216","120","47","18","1","0","1","7","0","0"
"[object Object]","2020","Nyheim Hines","Colts","RB","14","33","32","29","26","1","165","63","26","139","47","0","2","3","8","1","18"
"[object Object]","2020","Jonnu Smith","Titans","TE","12","25","24","19","15","1","165","136","65","100","20","4","0","0","10","1","22"
"[object Object]","2020","Julian Edelman","Patriots","WR","6","21","21","11","9","1","161","226","123","38","10","0","0","0","8","0","0"
"[object Object]","2020","Cam Sims","Football Team","WR","8","20","20","14","10","2","161","259","67","94","56","1","5","2","6","0","0"
"[object Object]","2020","Jimmy Graham","Bears","TE","12","28","27","19","18","0","160","222","99","61","20","4","1","1","12","1","13"
"[object Object]","2020","Allen Lazard","Packers","WR","10","18","17","13","11","2","159","170","88","71","18","0","0","0","7","1","14"
"[object Object]","2020","Kareem Hunt","Browns","RB","11","25","25","21","18","3","157","68","29","128","41","4","5","1","9","0","0"
"[object Object]","2020","James White","Patriots","RB","11","27","27","21","21","0","154","48","40","114","50","1","1","1","7","0","0"
"[object Object]","2020","Zach Ertz","Eagles","TE","10","23","22","16","12","1","153","172","100","53","14","0","0","1","6","1","12"
"[object Object]","2020","Larry Fitzgerald","Cardinals","WR","11","25","24","16","16","0","152","175","93","59","17","1","0","1","10","1","6"
"[object Object]","2020","Alvin Kamara","Saints","RB","9","25","25","22","16","3","151","59","11","140","37","0","1","2","5","0","0"
"[object Object]","2020","Dallas Goedert","Eagles","TE","7","26","24","20","16","0","150","321","106","44","28","2","2","1","10","2","62"
"[object Object]","2020","Denzel Mims","Jets","WR","7","24","23","13","10","1","147","355","95","52","26","0","2","1","6","1","19"
"[object Object]","2020","Jalen Reagor","Eagles","WR","10","22","22","10","9","0","146","430","115","31","5","0","0","0","6","0","0"
"[object Object]","2020","Irv Smith","Vikings","TE","10","19","19","17","15","1","146","148","96","50","27","4","0","1","11","0","0"
"[object Object]","2020","Darnell Mooney","Bears","WR","13","28","28","14","11","2","145","534","121","24","10","1","1","0","7","0","0"
"[object Object]","2020","Cameron Brate","Buccaneers","TE","10","15","15","12","12","0","140","159","101","39","14","0","0","0","7","0","0"
"[object Object]","2020","Mo Alie-Cox","Colts","TE","9","13","13","11","11","0","138","87","80","58","16","1","1","0","6","0","0"
"[object Object]","2020","Chad Beebe","Vikings","WR","10","20","20","14","12","0","137","144","84","53","29","2","2","0","8","0","0"
"[object Object]","2020","Kyle Rudolph","Vikings","TE","10","15","15","12","11","0","136","147","94","42","12","0","0","0","8","0","0"
"[object Object]","2020","Leonard Fournette","Buccaneers","RB","10","21","21","20","17","2","133","4","10","123","35","0","2","1","4","0","0"
"[object Object]","2020","DaeSean Hamilton","Broncos","WR","10","24","23","15","11","2","132","354","99","33","14","0","0","0","8","1","27"
"[object Object]","2020","James O'Shaughnessy","Jaguars","TE","11","17","17","13","12","0","130","153","96","34","17","0","0","0","6","0","0"
"[object Object]","2020","Chase Edmonds","Cardinals","RB","12","23","23","19","18","1","129","41","18","111","44","2","1","3","9","0","0"
"[object Object]","2020","N'Keal Harry","Patriots","WR","11","22","22","16","11","1","129","233","100","29","18","1","1","1","6","0","0"
"[object Object]","2020","Jack Doyle","Colts","TE","9","17","17","13","12","0","125","139","96","29","15","1","0","0","7","0","0"
"[object Object]","2020","Adam Humphries","Titans","WR","7","23","23","15","13","0","124","251","116","8","1","1","0","0","6","0","0"
"[object Object]","2020","Aaron Jones","Packers","RB","13","24","24","21","20","1","122","11","11","111","39","1","3","1","5","0","0"
"[object Object]","2020","Marquez Callaway","Saints","WR","5","13","13","12","12","0","122","86","86","36","16","0","1","0","5","0","0"
"[object Object]","2020","Michael Thomas","Saints","WR","7","20","19","14","13","0","121","190","103","18","10","0","1","0","7","1","10"
"[object Object]","2020","Josh Jacobs","Raiders","RB","13","19","19","18","15","1","118","33","23","100","51","0","0","4","4","0","0"
"[object Object]","2020","Giovani Bernard","Bengals","RB","13","30","30","26","21","4","117","54","3","114","34","2","1","1","6","0","0"
"[object Object]","2020","Isaiah Ford","Dolphins","WR","6","21","21","13","11","1","114","211","80","34","16","0","1","0","7","0","0"
"[object Object]","2020","David Johnson","Texans","RB","9","18","18","15","12","1","114","50","33","81","33","2","2","1","7","0","0"
"[object Object]","2020","Tony Pollard","Cowboys","RB","11","22","22","16","14","2","113","2","-18","131","57","0","4","3","5","0","0"
"[object Object]","2020","Jordan Reed","49ers","TE","7","22","22","14","11","2","111","206","71","40","8","2","0","1","7","0","0"
"[object Object]","2020","Dalvin Cook","Vikings","RB","11","19","19","17","15","2","110","-19","-12","122","35","0","1","4","4","0","0"
"[object Object]","2020","Austin Ekeler","Chargers","RB","8","21","21","16","16","0","107","-7","-3","110","29","1","1","0","5","0","0"
"[object Object]","2020","Jerick McKinnon","49ers","RB","12","25","24","20","16","2","106","127","27","79","20","1","0","2","3","1","27"
"[object Object]","2020","James Conner","Steelers","RB","11","20","20","19","16","3","106","3","-3","109","36","0","1","2","4","0","0"
"[object Object]","2020","Boston Scott","Eagles","RB","8","16","16","11","11","0","105","77","32","73","19","1","1","1","4","0","0"
"[object Object]","2020","Odell Beckham","Browns","WR","6","16","15","10","10","0","104","163","75","29","24","1","0","4","7","1","16"
"[object Object]","2020","John Brown","Bills","WR","7","16","15","9","7","2","103","225","80","23","12","1","0","2","6","1","8"
"[object Object]","2020","Drew Sample","Bengals","TE","9","18","18","14","11","0","101","105","62","39","22","0","1","1","6","0","0"
"[object Object]","2020","James Robinson","Jaguars","RB","11","23","23","22","18","4","100","2","-4","126","35","2","1","2","4","0","0"
"[object Object]","2020","Keke Coutee","Texans","WR","8","12","12","12","10","1","100","106","79","21","12","1","1","1","5","0","0"
"[object Object]","2020","John Hightower","Eagles","WR","7","15","13","8","5","1","99","365","74","25","18","0","1","0","3","2","11"
"[object Object]","2020","Mike Davis","Panthers","RB","9","16","16","14","13","1","98","10","-5","103","37","0","2","5","3","0","0"
"[object Object]","2020","Antonio Gibson","Football Team","RB","10","19","19","17","15","1","97","-9","-19","116","33","0","2","2","5","0","0"
"[object Object]","2020","Olamide Zaccheaus","Falcons","WR","6","12","12","9","7","0","96","192","72","24","10","0","0","1","6","0","0"
"[object Object]","2020","Chris Carson","Seahawks","RB","8","13","13","11","10","1","95","59","30","65","29","1","1","1","4","0","0"
"[object Object]","2020","Ryan Izzo","Patriots","TE","6","11","11","8","7","0","95","81","49","46","14","0","1","0","4","0","0"
"[object Object]","2020","Jamaal Williams","Packers","RB","8","16","16","16","16","0","93","17","17","76","24","1","1","0","6","0","0"
"[object Object]","2020","Tre'Quan Smith","Saints","WR","8","15","15","14","12","2","93","88","77","16","8","0","2","0","4","0","0"
"[object Object]","2020","Dawson Knox","Bills","TE","9","15","14","10","7","2","93","117","31","62","19","1","0","0","5","1","35"
"[object Object]","2020","Miles Boykin","Ravens","WR","9","14","14","7","6","0","93","227","82","11","2","3","0","0","6","0","0"
"[object Object]","2020","Jacob Hollister","Seahawks","TE","10","12","12","9","8","0","92","119","72","20","7","2","0","0","8","0","0"
"[object Object]","2020","Chris Hogan","Jets","WR","5","17","17","11","8","0","91","201","61","30","1","0","0","0","6","0","0"
"[object Object]","2020","Lynn Bowden Jr.","Dolphins","WR","6","15","15","11","8","0","87","132","53","34","19","0","1","1","6","0","0"
"[object Object]","2020","Clyde Edwards-Helaire","Chiefs","RB","10","23","23","15","13","2","85","47","16","69","16","0","2","1","3","0","0"
"[object Object]","2020","Van Jefferson","Rams","WR","8","14","14","8","7","1","83","132","69","14","6","0","0","0","3","0","0"
"[object Object]","2020","Jonathan Taylor","Colts","RB","7","13","12","11","10","1","80","12","-16","96","28","0","1","0","4","1","4"
"[object Object]","2020","Melvin Gordon","Broncos","RB","10","20","20","17","16","1","77","21","12","65","21","1","1","1","3","0","0"
"[object Object]","2020","Greg Olsen","Seahawks","TE","8","12","12","9","8","1","77","89","66","11","8","0","0","0","5","0","0"
"[object Object]","2020","Jalen Guyton","Chargers","WR","10","17","17","12","7","4","75","176","49","26","6","0","0","0","4","0","0"
"[object Object]","2020","Jalen Richard","Raiders","RB","8","12","12","12","10","1","74","42","35","39","17","0","0","1","2","0","0"
"[object Object]","2020","Harrison Bryant","Browns","TE","8","19","19","11","9","1","73","178","49","24","8","2","1","1","6","0","0"
"[object Object]","2020","Dion Lewis","Giants","RB","12","19","19","12","12","0","70","30","17","53","20","1","0","0","5","0","0"
"[object Object]","2020","Malcolm Brown","Rams","RB","10","13","13","10","7","1","69","17","13","56","10","0","0","1","3","0","0"
"[object Object]","2020","Jeff Smith","Jets","WR","7","18","18","11","7","2","67","213","48","19","3","0","0","0","5","0","0"
"[object Object]","2020","Devin Singletary","Bills","RB","10","12","12","10","10","0","62","29","4","58","15","0","0","1","1","0","0"
"[object Object]","2020","Duke Johnson","Texans","RB","9","15","14","12","11","1","60","47","0","60","16","0","0","4","2","1","15"
"[object Object]","2020","Kalen Ballage","2 teams","RB","8","18","18","15","14","1","59","-21","-21","80","17","0","1","0","1","0","0"
