"Rank","Season","Player","Team","Pos","Games","Routes Run","Tgts","Catchable","Rec","Drops","Yds","Intended Air Yards","Air Yards","YAC","YAContact","TDs","Brkn Tkls","Missed Tkls","First Downs","DPI","DPI Yards"
"[object Object]","2020","DeAndre Hopkins","Cardinals","WR","15","42","40","28","24","0","454","563","248","206","63","0","1","4","20","2","43"
"[object Object]","2020","Tyreek Hill","Chiefs","WR","13","32","32","23","18","2","436","713","343","93","53","4","1","4","15","0","0"
"[object Object]","2020","DK Metcalf","Seahawks","WR","13","25","25","17","14","0","383","577","311","72","39","2","2","1","12","0","0"
"[object Object]","2020","DJ Moore","Panthers","WR","12","31","31","21","16","2","374","567","297","77","18","1","0","0","14","0","0"
"[object Object]","2020","Travis Kelce","Chiefs","TE","12","38","36","26","19","1","367","490","240","134","67","2","2","1","17","2","36"
"[object Object]","2020","Emmanuel Sanders","Saints","WR","11","27","24","23","23","0","337","348","276","61","17","2","0","0","14","3","53"
"[object Object]","2020","Corey Davis","Titans","WR","9","23","23","20","17","2","328","328","222","106","50","1","0","0","16","0","0"
"[object Object]","2020","Brandin Cooks","Texans","WR","11","28","28","22","19","1","325","435","260","65","42","1","0","0","18","0","0"
"[object Object]","2020","Calvin Ridley","Falcons","WR","13","33","32","25","20","1","321","553","280","41","12","1","0","5","15","1","3"
"[object Object]","2020","Curtis Samuel","Panthers","WR","11","23","23","19","18","0","314","351","250","64","31","1","1","1","14","0","0"
"[object Object]","2020","T.Y. Hilton","Colts","WR","11","33","30","20","17","1","308","626","240","68","23","1","0","1","15","3","69"
"[object Object]","2020","Zach Pascal","Colts","WR","13","26","26","18","15","3","305","415","235","70","34","1","3","0","13","0","0"
"[object Object]","2020","Alvin Kamara","Saints","RB","13","40","40","38","36","2","297","111","86","216","73","1","2","5","15","0","0"
"[object Object]","2020","Justin Jefferson","Vikings","WR","15","29","28","23","19","1","294","399","236","58","36","2","2","0","14","2","53"
"[object Object]","2020","Nelson Agholor","Raiders","WR","12","31","28","19","12","5","289","728","231","58","19","2","1","0","11","4","131"
"[object Object]","2020","Jakobi Meyers","Patriots","WR","9","23","23","16","16","0","279","301","211","68","34","0","1","3","12","0","0"
"[object Object]","2020","Tyler Lockett","Seahawks","WR","11","25","24","21","18","2","269","447","221","48","10","2","0","3","12","1","41"
"[object Object]","2020","Davante Adams","Packers","WR","12","24","23","17","15","0","267","366","178","89","13","4","0","3","13","1","8"
"[object Object]","2020","Jared Cook","Saints","TE","11","21","21","13","11","2","259","304","179","80","48","3","1","3","9","0","0"
"[object Object]","2020","Damiere Byrd","Patriots","WR","8","24","24","14","12","0","245","427","198","47","7","1","1","0","10","0","0"
"[object Object]","2020","Danny Amendola","Lions","WR","12","20","20","13","11","1","236","287","158","78","18","0","0","3","10","0","0"
"[object Object]","2020","Keenan Allen","Chargers","WR","9","18","18","15","13","0","235","268","177","58","16","3","0","0","12","0","0"
"[object Object]","2020","T.J. Hockenson","Lions","TE","12","29","28","22","20","0","233","259","141","92","46","2","3","0","17","1","13"
"[object Object]","2020","Jalen Guyton","Chargers","WR","13","22","21","13","13","0","231","460","156","75","45","2","0","1","9","1","20"
"[object Object]","2020","Henry Ruggs","Raiders","WR","9","16","15","10","8","1","230","441","160","70","5","2","0","1","6","1","29"
"[object Object]","2020","Marvin Jones","Lions","WR","12","23","22","15","14","0","221","409","200","21","12","1","0","0","11","1","29"
"[object Object]","2020","A.J. Brown","Titans","WR","10","18","18","12","11","1","219","306","155","64","47","0","2","2","10","0","0"
"[object Object]","2020","Mike Williams","Chargers","WR","10","23","23","14","11","2","214","413","181","33","5","1","0","0","8","0","0"
"[object Object]","2020","Logan Thomas","Football Team","TE","13","30","30","23","18","1","207","220","102","105","37","1","1","2","11","0","0"
"[object Object]","2020","Chris Godwin","Buccaneers","WR","9","15","15","10","10","0","204","223","141","63","39","0","1","0","7","0","0"
"[object Object]","2020","Hunter Renfrow","Raiders","WR","7","16","16","12","11","0","203","215","121","82","31","1","0","5","8","0","0"
"[object Object]","2020","Randall Cobb","Texans","WR","4","9","9","9","9","0","202","151","151","51","7","1","0","0","8","0","0"
"[object Object]","2020","Dan Arnold","Cardinals","TE","11","20","19","17","13","2","197","287","124","73","17","1","0","0","11","0","0"
"[object Object]","2020","Christian Kirk","Cardinals","WR","13","27","25","13","11","1","196","469","152","44","5","1","0","0","7","2","22"
"[object Object]","2020","Kenny Golladay","Lions","WR","5","13","12","10","9","1","193","278","174","19","12","1","0","0","8","1","25"
