"Rank","Season","Player","Team","Pos","Games","Routes Run","Tgts","Catchable","Rec","Drops","Yds","Intended Air Yards","Air Yards","YAC","YAContact","TDs","Brkn Tkls","Missed Tkls","First Downs","DPI","DPI Yards"
"[object Object]","2020","Chris Godwin","Buccaneers","WR","3","5","1","1","1","0","47","42","42","5","3","0","0","0","1","0","0"
"[object Object]","2020","Danny Amendola","Lions","WR","4","4","2","2","2","0","45","31","31","14","0","0","0","0","2","0","0"
"[object Object]","2020","Allen Robinson","Bears","WR","15","35","5","2","2","0","41","113","39","2","0","1","0","0","2","1","13"
"[object Object]","2020","Christian Blake","Falcons","WR","11","16","2","2","2","0","40","38","38","2","0","0","0","0","2","0","0"
"[object Object]","2020","Chad Beebe","Vikings","WR","6","7","1","1","1","0","40","19","19","21","21","1","2","0","1","0","0"
"[object Object]","2020","Evan Engram","Giants","TE","13","27","3","3","2","0","38","51","35","3","0","0","0","0","2","0","0"
"[object Object]","2020","Breshad Perriman","Jets","WR","12","35","2","1","1","0","37","49","34","3","0","0","0","0","1","0","0"
"[object Object]","2020","Odell Beckham","Browns","WR","5","13","2","1","1","0","37","57","37","0","0","1","0","0","1","0","0"
"[object Object]","2020","Donovan Peoples-Jones","Browns","WR","6","7","1","1","1","0","37","34","34","3","2","0","0","0","1","0","0"
"[object Object]","2020","J.J. Arcega-Whiteside","Eagles","WR","3","5","1","1","1","0","37","37","37","0","0","0","0","0","1","0","0"
"[object Object]","2020","Laviska Shenault","Jaguars","WR","12","21","3","2","2","0","36","49","30","6","0","2","0","0","2","0","0"
"[object Object]","2020","Logan Thomas","Football Team","TE","10","16","2","2","2","0","36","47","28","8","3","1","0","0","2","1","19"
"[object Object]","2020","Mike Williams","Chargers","WR","12","22","2","2","2","0","36","46","35","1","0","0","0","0","2","1","10"
"[object Object]","2020","Jakobi Meyers","Patriots","WR","7","12","2","1","1","0","33","46","25","8","5","0","0","0","1","0","0"
"[object Object]","2020","Amari Cooper","Cowboys","WR","10","16","2","1","1","0","32","27","23","9","6","0","0","0","1","0","0"
"[object Object]","2020","Terry McLaurin","Football Team","WR","13","34","6","3","2","0","31","102","25","6","0","1","0","0","2","0","0"
"[object Object]","2020","Robert Woods","Rams","WR","14","38","7","3","1","1","30","161","22","8","1","0","0","0","1","0","0"
"[object Object]","2020","Zach Ertz","Eagles","TE","7","14","1","1","1","0","30","31","31","-1","0","0","0","0","1","0","0"
"[object Object]","2020","Steven Sims","Football Team","WR","5","6","1","1","1","0","30","20","20","10","0","0","0","0","1","0","0"
"[object Object]","2020","Keke Coutee","Texans","WR","5","9","2","2","1","0","29","45","27","2","0","0","0","0","1","0","0"
"[object Object]","2020","Damion Ratley","Giants","WR","3","5","2","1","1","0","29","38","25","4","3","0","0","0","1","0","0"
"[object Object]","2020","Ted Ginn Jr","Bears","WR","1","2","1","1","1","0","29","21","21","8","0","0","0","0","1","0","0"
"[object Object]","2020","Randall Cobb","Texans","WR","7","10","1","1","1","0","28","24","24","4","0","0","0","0","1","0","0"
"[object Object]","2020","DJ Chark Jr","Jaguars","WR","13","42","7","3","1","0","27","154","25","2","0","0","0","0","1","0","0"
"[object Object]","2020","Nelson Agholor","Raiders","WR","11","22","4","2","2","0","27","51","21","6","1","1","0","0","2","1","14"
"[object Object]","2020","Austin Hooper","Browns","TE","7","14","4","3","2","0","27","41","25","2","0","1","0","0","2","0","0"
"[object Object]","2020","John Brown","Bills","WR","5","5","1","1","1","0","27","27","27","0","0","0","0","0","1","0","0"
"[object Object]","2020","Jace Sternberger","Packers","TE","2","3","1","1","1","0","27","20","20","7","3","0","0","0","1","0","0"
"[object Object]","2020","CeeDee Lamb","Cowboys","WR","12","20","5","2","2","0","26","94","21","5","4","1","0","0","2","0","0"
"[object Object]","2020","KhaDarel Hodge","Browns","WR","6","9","2","1","1","0","26","38","25","1","1","0","0","0","1","0","0"
"[object Object]","2020","Demarcus Robinson","Chiefs","WR","6","8","1","1","1","0","26","26","26","0","26","1","0","0","1","0","0"
"[object Object]","2020","Jerick McKinnon","49ers","RB","1","1","1","1","1","0","26","25","25","1","0","0","0","0","1","0","0"
"[object Object]","2020","Devin Asiasi","Patriots","TE","6","9","1","1","1","0","26","20","20","6","5","1","0","0","1","0","0"
"[object Object]","2020","Brandin Cooks","Texans","WR","11","20","3","1","1","0","25","90","25","0","0","1","0","0","1","0","0"
"[object Object]","2020","K.J. Hill","Chargers","WR","2","3","1","1","1","0","25","18","18","7","0","0","0","0","1","0","0"
"[object Object]","2020","Tyler Lockett","Seahawks","WR","15","37","5","1","1","0","24","131","21","3","2","0","0","0","1","0","0"
"[object Object]","2020","Mike Evans","Buccaneers","WR","12","26","4","2","2","0","24","77","20","4","0","1","0","0","2","0","0"
"[object Object]","2020","Christian McCaffrey","Panthers","RB","2","2","1","1","1","0","24","21","21","3","0","0","0","0","1","0","0"
"[object Object]","2020","Clyde Edwards-Helaire","Chiefs","RB","2","2","1","1","1","0","24","14","14","10","0","0","0","0","1","0","0"
"[object Object]","2020","Jonnu Smith","Titans","TE","13","25","6","4","3","0","23","53","23","0","0","2","0","0","3","0","0"
"[object Object]","2020","Rob Gronkowski","Buccaneers","TE","13","23","6","2","2","0","23","99","21","2","2","1","0","0","2","0","0"
"[object Object]","2020","Jarvis Landry","Browns","WR","8","17","2","1","1","0","23","50","22","1","1","0","0","0","1","1","22"
"[object Object]","2020","Adam Humphries","Titans","WR","4","5","1","1","1","0","23","15","15","8","0","0","0","0","1","0","0"
"[object Object]","2020","Alec Ingold","Raiders","FB","1","1","1","1","1","0","23","14","14","9","3","0","0","0","1","0","0"
"[object Object]","2020","Jerry Jeudy","Broncos","WR","13","33","3","2","1","1","22","83","21","1","0","0","0","0","1","1","22"
"[object Object]","2020","Braxton Berrios","Jets","WR","1","2","1","1","1","0","22","21","21","1","0","0","0","0","1","0","0"
"[object Object]","2020","Keenan Allen","Chargers","WR","12","26","5","2","1","0","21","87","16","5","0","0","0","0","1","0","0"
"[object Object]","2020","Van Jefferson","Rams","WR","5","12","2","1","1","0","21","54","21","0","0","0","0","0","1","0","0"
"[object Object]","2020","Tim Patrick","Broncos","WR","14","30","2","1","1","0","21","45","20","1","1","0","0","0","1","0","0"
"[object Object]","2020","Stefon Diggs","Bills","WR","9","13","1","1","1","0","21","21","21","0","0","1","0","0","1","0","0"
"[object Object]","2020","A.J. Brown","Titans","WR","10","23","1","1","1","0","21","17","17","4","0","0","0","0","1","0","0"
"[object Object]","2020","Darrell Daniels","Cardinals","TE","4","4","1","1","1","0","21","21","21","0","0","1","0","0","1","0","0"
"[object Object]","2020","Jordan Akins","Texans","TE","10","21","3","2","1","1","20","42","18","2","1","0","0","0","1","0","0"
"[object Object]","2020","Jamison Crowder","Jets","WR","7","9","2","2","1","0","20","40","20","0","0","1","0","0","1","0","0"
"[object Object]","2020","Trey Burton","Colts","TE","10","15","4","2","1","1","19","62","16","3","0","0","0","0","1","0","0"
"[object Object]","2020","Robert Tonyan","Packers","TE","14","24","3","2","1","0","19","50","16","3","1","1","0","0","1","0","0"
"[object Object]","2020","Mecole Hardman","Chiefs","WR","12","17","3","2","1","0","19","94","18","1","0","0","0","0","1","0","0"
"[object Object]","2020","Cooper Kupp","Rams","WR","10","21","3","1","1","0","19","67","17","2","0","0","0","0","1","0","0"
"[object Object]","2020","Justin Jefferson","Vikings","WR","13","31","2","1","1","0","19","49","19","0","0","0","0","0","0","1","20"
"[object Object]","2020","A.J. Green","Bengals","WR","15","27","2","1","1","0","19","44","19","0","0","0","0","0","1","0","0"
"[object Object]","2020","Marquez Valdes-Scantling","Packers","WR","10","21","1","1","1","0","19","24","17","2","2","0","0","0","1","1","6"
"[object Object]","2020","Nick Westbrook-Ikhine","Titans","WR","2","4","1","1","1","0","19","19","19","0","0","0","0","0","1","0","0"
"[object Object]","2020","DJ Moore","Panthers","WR","12","28","4","3","1","1","18","72","18","0","0","0","0","0","1","0","0"
"[object Object]","2020","DeVante Parker","Dolphins","WR","13","30","4","2","1","1","18","59","15","3","3","0","0","0","1","0","0"
"[object Object]","2020","Darnell Mooney","Bears","WR","13","24","3","1","1","0","18","42","16","2","0","0","0","0","1","0","0"
"[object Object]","2020","Jimmy Graham","Bears","TE","10","16","2","1","1","0","18","32","15","3","1","0","0","0","1","0","0"
"[object Object]","2020","Jared Cook","Saints","TE","9","13","2","2","1","1","18","31","16","2","0","0","0","0","1","0","0"
"[object Object]","2020","Chris Hogan","Jets","WR","4","9","1","1","1","0","18","18","18","0","0","0","0","0","1","0","0"
"[object Object]","2020","Hayden Hurst","Falcons","TE","14","30","1","1","1","0","18","17","17","1","0","0","0","0","1","0","0"
"[object Object]","2020","Sammy Watkins","Chiefs","WR","8","20","3","1","1","0","17","53","16","1","0","0","0","0","1","0","0"
"[object Object]","2020","Russell Gage","Falcons","WR","8","14","2","1","1","0","17","24","17","0","0","0","0","0","1","0","0"
"[object Object]","2020","Ross Dwelley","49ers","TE","6","7","2","1","1","0","17","31","17","0","0","0","0","0","1","0","0"
"[object Object]","2020","Parris Campbell","Colts","WR","1","3","2","1","1","0","17","39","16","1","0","0","0","0","1","0","0"
"[object Object]","2020","Zach Pascal","Colts","WR","11","21","2","1","1","0","17","30","17","0","0","1","0","0","1","0","0"
"[object Object]","2020","Nick Boyle","Ravens","TE","3","5","1","1","1","0","17","10","10","7","5","0","0","0","1","0","0"
"[object Object]","2020","Curtis Samuel","Panthers","WR","12","25","1","1","1","0","17","17","17","0","0","1","0","0","1","0","0"
"[object Object]","2020","David Johnson","Texans","RB","7","9","2","1","1","0","16","25","10","6","2","0","0","0","1","0","0"
"[object Object]","2020","Geoff Swaim","Titans","TE","5","8","2","1","1","0","16","28","14","2","1","0","0","0","1","0","0"
"[object Object]","2020","Bryan Edwards","Raiders","WR","5","7","1","1","1","0","16","15","15","1","1","0","0","0","1","0","0"
"[object Object]","2020","Zay Jones","Raiders","WR","5","6","1","1","1","0","15","15","15","0","0","1","0","0","1","0","0"
"[object Object]","2020","Larry Fitzgerald","Cardinals","WR","11","26","3","1","1","0","14","49","14","0","0","1","0","0","1","0","0"
"[object Object]","2020","Anthony Firkser","Titans","TE","8","9","3","1","1","0","14","53","14","0","0","0","0","0","1","0","0"
"[object Object]","2020","Rashard Higgins","Browns","WR","10","20","1","1","1","0","14","14","14","0","0","0","0","0","1","0","0"
"[object Object]","2020","Keelan Cole","Jaguars","WR","14","34","6","2","1","1","13","96","13","0","0","1","0","0","1","0","0"
"[object Object]","2020","Andy Isabella","Cardinals","WR","9","14","3","1","1","0","13","53","13","0","0","1","0","0","1","0","0"
"[object Object]","2020","Michael Gallup","Cowboys","WR","9","17","2","1","1","0","13","47","13","0","13","1","0","0","1","1","13"
"[object Object]","2020","Isaiah Ford","Dolphins","WR","7","13","1","1","1","0","13","12","12","1","1","0","0","0","1","0","0"
"[object Object]","2020","Darren Fells","Texans","TE","8","13","2","1","1","0","10","24","10","0","0","1","0","0","1","0","0"
"[object Object]","2020","Chase Claypool","Steelers","WR","9","19","3","2","1","0","8","134","8","0","0","1","0","0","1","2","41"
"[object Object]","2020","Davante Adams","Packers","WR","10","26","3","1","1","0","7","32","7","0","0","1","0","0","1","0","0"
"[object Object]","2020","Colin Thompson","Panthers","TE","2","2","1","1","1","0","7","7","7","0","0","1","0","0","1","0","0"
"[object Object]","2020","Miles Boykin","Ravens","WR","5","7","1","1","1","0","6","6","6","0","0","1","0","0","1","0","0"
"[object Object]","2020","Greg Ward","Eagles","WR","5","5","1","1","1","0","5","21","5","0","0","1","0","0","1","1","14"
"[object Object]","2020","George Kittle","49ers","TE","3","5","1","1","1","0","5","5","5","0","0","1","0","0","1","0","0"
"[object Object]","2020","David Njoku","Browns","TE","8","11","1","1","1","0","1","1","1","0","0","1","0","0","1","0","0"
"[object Object]","2020","Tee Higgins","Bengals","WR","10","17","1","1","1","0","1","1","1","0","0","1","0","0","1","0","0"
"[object Object]","2020","Gerald Everett","Rams","TE","9","24","3","1","0","0","0","57","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Henry Ruggs","Raiders","WR","11","21","3","0","0","0","0","102","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Drew Sample","Bengals","TE","11","15","3","3","0","1","0","25","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Ian Thomas","Panthers","TE","11","25","3","0","0","0","0","70","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Anthony Miller","Bears","WR","10","13","3","0","0","0","0","26","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","DaeSean Hamilton","Broncos","WR","11","20","3","0","0","0","0","57","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Albert Okwuegbunam","Broncos","TE","3","5","2","1","0","0","0","51","0","0","0","0","0","0","0","1","17"
"[object Object]","2020","Isaiah Wright","Football Team","WR","6","6","2","0","0","0","0","47","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Rex Burkhead","Patriots","RB","4","5","2","0","0","0","0","30","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Adam Shaheen","Dolphins","TE","9","12","2","1","0","0","0","15","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Robby Anderson","Panthers","WR","11","20","2","0","0","0","0","34","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Darren Waller","Raiders","TE","11","23","2","0","0","0","0","29","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Jesse James","Lions","TE","9","12","2","0","0","0","0","20","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","James O'Shaughnessy","Jaguars","TE","7","9","1","0","0","0","0","22","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Willie Snead IV","Ravens","WR","9","13","1","0","0","0","0","27","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Virgil Green","Chargers","TE","1","1","1","0","0","0","0","16","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Michael Thomas","Saints","WR","5","12","1","0","0","0","0","5","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Tyler Boyd","Bengals","WR","12","27","1","0","0","0","0","10","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Sterling Shepard","Giants","WR","4","7","1","0","0","0","0","16","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Tommylee Lewis","Saints","WR","2","2","1","0","0","0","0","24","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Taysom Hill","Saints","QB","2","3","1","0","0","0","0","39","0","0","0","0","0","0","0","1","19"
"[object Object]","2020","Noah Brown","Cowboys","WR","6","8","1","0","0","0","0","25","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Mack Hollins","Dolphins","WR","5","6","1","0","0","0","0","15","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Chris Conley","Jaguars","WR","8","15","1","1","0","1","0","28","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Demetrius Harris","Bears","TE","3","4","1","0","0","0","0","13","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Richard Rodgers","Eagles","TE","6","10","1","0","0","0","0","27","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Greg Olsen","Seahawks","TE","8","12","1","0","0","0","0","6","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Malik Taylor","Packers","WR","2","2","1","0","0","0","0","21","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Donald Parham","Chargers","TE","5","6","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Scotty Miller","Buccaneers","WR","8","10","1","0","0","0","0","43","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Olamide Zaccheaus","Falcons","WR","5","7","1","0","0","0","0","28","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Lil'Jordan Humphrey","Saints","WR","2","3","1","0","0","0","0","12","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","DK Metcalf","Seahawks","WR","11","21","1","0","0","0","0","21","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Devin Duvernay","Ravens","WR","7","7","1","0","0","0","0","47","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Michael Pittman Jr.","Colts","WR","7","9","1","0","0","0","0","37","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Tyler Davis","Jaguars","TE","2","2","1","0","0","0","0","14","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Denzel Mims","Jets","WR","6","18","1","0","0","0","0","24","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Brandon Aiyuk","49ers","WR","8","18","1","0","0","0","0","56","0","0","0","0","0","0","0","1","18"
"[object Object]","2020","Kahale Warring","Texans","TE","3","4","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Preston Williams","Dolphins","WR","6","16","1","0","0","0","0","48","0","0","0","0","0","0","0","1","23"
"[object Object]","2020","Darius Slayton","Giants","WR","9","17","1","0","0","0","0","7","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Jeff Smith","Jets","WR","6","9","1","0","0","0","0","18","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","N'Keal Harry","Patriots","WR","6","10","1","1","0","0","0","20","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Diontae Johnson","Steelers","WR","12","22","1","0","0","0","0","46","0","0","0","0","0","0","0","1","24"
"[object Object]","2020","Cam Sims","Football Team","WR","5","10","1","0","0","0","0","43","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","James Washington","Steelers","WR","8","14","1","1","0","1","0","28","0","0","0","0","0","0","0","1","11"
"[object Object]","2020","Steven Mitchell","Texans","WR","2","6","1","0","0","0","0","24","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Richie James Jr.","49ers","WR","6","11","1","0","0","0","0","35","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Dallas Goedert","Eagles","TE","5","10","1","0","0","0","0","21","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Will Dissly","Seahawks","TE","6","8","1","0","0","0","0","11","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Christian Kirk","Cardinals","WR","7","8","1","0","0","0","0","26","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Josh Reynolds","Rams","WR","13","27","1","0","0","0","0","21","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","River Cracraft","49ers","WR","4","4","1","1","0","0","0","4","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Chris Herndon","Jets","TE","8","12","1","1","0","0","0","19","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Ryan Izzo","Patriots","TE","7","19","1","1","0","0","0","19","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Lawrence Cager","Jets","WR","1","1","1","0","0","0","0","7","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Juwan Johnson","Saints","WR","3","5","1","0","0","0","0","15","0","0","0","0","0","0","0","0","0"
"[object Object]","2020","Quez Watkins","Eagles","WR","3","3","1","0","0","0","0","50","0","0","0","0","0","0","0","1","26"
"[object Object]","2020","Antonio Gandy-Golden","Football Team","WR","3","6","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2020","Tyler Johnson","Buccaneers","WR","3","3","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2020","Hunter Bryant","Lions","TE","1","1","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2020","Colby Parkinson","Seahawks","TE","1","1","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2020","Freddie Swain","Seahawks","WR","8","11","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2020","K.J. Hamler","Broncos","WR","7","12","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2020","Cole Kmet","Bears","TE","7","9","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2020","D'Andre Swift","Lions","RB","3","3","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2020","Quintez Cephus","Lions","WR","8","13","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2020","Charlie Woerner","49ers","TE","2","2","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2020","Jalen Reagor","Eagles","WR","7","12","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2020","John Hightower","Eagles","WR","3","5","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2020","Marquez Callaway","Saints","WR","4","4","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2020","Reggie Gilliam","Bills","TE","1","1","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2020","Ja'Marcus Bradley","Browns","WR","1","1","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2020","James Robinson","Jaguars","RB","1","1","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2020","Ben Ellefson","Jaguars","TE","1","2","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2020","Sean McKeon","Cowboys","TE","1","1","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2020","Austin Mack","Giants","WR","2","2","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2020","Dominique Dafney","Packers","TE","1","1","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
