"Rank","Season","Player","Team","Pos","Games","Routes Run","Tgts","Catchable","Rec","Drops","Yds","Intended Air Yards","Air Yards","YAC","YAContact","TDs","Brkn Tkls","Missed Tkls","First Downs","DPI","DPI Yards"
"[object Object]","2020","Calvin Ridley","Falcons","WR","9","15","11","8","7","1","108","151","98","10","9","1","1","1","7","0","0"
"[object Object]","2020","Mike Evans","Buccaneers","WR","11","18","7","6","5","1","86","100","72","14","11","0","1","0","5","0","0"
"[object Object]","2020","DeAndre Hopkins","Cardinals","WR","12","23","7","6","5","0","71","87","63","8","7","0","0","1","5","1","5"
"[object Object]","2020","DK Metcalf","Seahawks","WR","10","17","5","4","4","0","57","65","50","7","3","0","0","0","4","0","0"
"[object Object]","2020","Tyreek Hill","Chiefs","WR","6","6","5","5","4","0","55","50","38","17","17","1","0","1","4","0","0"
"[object Object]","2020","Brandin Cooks","Texans","WR","7","14","5","5","5","0","55","57","57","-2","0","0","0","0","5","0","0"
"[object Object]","2020","Stefon Diggs","Bills","WR","5","9","4","4","4","0","51","51","51","0","0","0","0","0","4","0","0"
"[object Object]","2020","Jalen Reagor","Eagles","WR","8","17","4","4","4","0","48","47","47","1","0","0","0","0","4","0","0"
"[object Object]","2020","Travis Fulgham","Eagles","WR","10","32","7","4","4","0","43","82","39","4","1","0","0","0","3","1","9"
"[object Object]","2020","Damiere Byrd","Patriots","WR","10","24","6","5","3","2","42","86","43","-1","0","0","0","0","2","0","0"
"[object Object]","2020","Tee Higgins","Bengals","WR","5","6","2","2","2","0","42","33","33","9","5","0","0","0","2","0","0"
"[object Object]","2020","Darius Slayton","Giants","WR","13","27","6","3","3","0","38","68","34","4","0","0","0","0","2","0","0"
"[object Object]","2020","A.J. Brown","Titans","WR","8","9","3","3","3","0","38","38","38","0","0","0","0","0","2","0","0"
"[object Object]","2020","Adam Thielen","Vikings","WR","7","13","3","3","3","0","38","64","40","-2","0","0","0","0","3","2","31"
"[object Object]","2020","N'Keal Harry","Patriots","WR","4","5","3","2","2","0","37","39","23","14","7","0","0","1","1","0","0"
"[object Object]","2020","DJ Moore","Panthers","WR","8","11","2","2","2","0","36","29","29","7","6","0","0","2","2","0","0"
"[object Object]","2020","Tyler Lockett","Seahawks","WR","6","10","4","4","3","0","35","47","35","0","0","0","0","0","3","0","0"
"[object Object]","2020","Diontae Johnson","Steelers","WR","8","12","4","3","3","0","33","42","31","2","3","0","1","0","2","0","0"
"[object Object]","2020","Michael Gallup","Cowboys","WR","14","36","4","3","2","0","29","52","20","9","8","0","0","0","2","1","8"
"[object Object]","2020","John Brown","Bills","WR","4","4","2","2","2","0","29","31","31","-2","0","0","0","0","2","0","0"
"[object Object]","2020","C.J. Board","Giants","WR","6","9","4","4","3","1","28","39","28","0","0","0","0","0","1","0","0"
"[object Object]","2020","KhaDarel Hodge","Browns","WR","5","10","2","2","2","0","28","26","26","2","2","0","0","0","2","0","0"
"[object Object]","2020","T.Y. Hilton","Colts","WR","6","8","4","3","2","0","27","58","29","-2","0","0","0","0","2","1","8"
"[object Object]","2020","DeVante Parker","Dolphins","WR","8","10","5","3","3","0","26","56","27","-1","0","0","0","0","1","0","0"
"[object Object]","2020","Odell Beckham","Browns","WR","6","11","3","2","2","0","23","37","24","-1","0","0","0","0","2","0","0"
"[object Object]","2020","Justin Jefferson","Vikings","WR","5","8","2","2","2","0","23","22","22","1","2","0","0","0","2","0","0"
"[object Object]","2020","Antonio Brown","Buccaneers","WR","5","8","1","1","1","0","23","18","18","5","3","0","0","0","1","0","0"
"[object Object]","2020","Tyron Johnson","Chargers","WR","4","5","3","2","2","0","22","43","23","-1","1","0","0","0","1","0","0"
"[object Object]","2020","Sterling Shepard","Giants","WR","6","9","2","2","2","0","22","22","22","0","0","0","0","0","1","0","0"
"[object Object]","2020","Keenan Allen","Chargers","WR","6","8","4","3","3","0","21","29","22","-1","0","0","0","0","1","0","0"
"[object Object]","2020","Scotty Miller","Buccaneers","WR","9","17","2","2","2","0","21","17","17","4","5","0","0","1","2","0","0"
"[object Object]","2020","Kenny Stills","Texans","WR","5","6","2","2","2","0","21","21","21","0","0","0","0","0","2","0","0"
"[object Object]","2020","Marquise Brown","Ravens","WR","7","10","3","3","2","1","20","30","21","-1","0","0","0","0","1","0","0"
