"Rank","Season","Player","Team","Pos","Games","Routes Run","Tgts","Catchable","Rec","Drops","Yds","Intended Air Yards","Air Yards","YAC","YAContact","TDs","Brkn Tkls","Missed Tkls","First Downs","DPI","DPI Yards"
"[object Object]","2020","Allen Robinson","Bears","WR","16","83","36","30","27","0","302","245","193","109","44","2","1","2","23","0","0"
"[object Object]","2020","A.J. Brown","Titans","WR","14","55","19","16","14","1","273","146","106","167","67","2","1","2","11","0","0"
"[object Object]","2020","Terry McLaurin","Football Team","WR","12","57","24","21","18","0","253","171","119","134","34","1","2","0","13","3","11"
"[object Object]","2020","Amari Cooper","Cowboys","WR","16","49","19","15","14","1","235","108","82","153","110","1","3","2","13","0","0"
"[object Object]","2020","Cooper Kupp","Rams","WR","11","16","10","9","9","0","208","69","64","144","26","1","0","2","6","0","0"
"[object Object]","2020","Stefon Diggs","Bills","WR","11","20","12","11","11","0","198","94","91","107","29","3","3","0","10","0","0"
"[object Object]","2020","DK Metcalf","Seahawks","WR","16","70","25","21","17","2","189","181","130","59","22","3","2","0","16","0","0"
"[object Object]","2020","Robby Anderson","Panthers","WR","15","47","23","21","19","1","189","114","87","102","50","0","0","1","11","0","0"
"[object Object]","2020","Calvin Ridley","Falcons","WR","14","50","16","16","15","0","185","122","108","77","56","1","2","3","7","0","0"
"[object Object]","2020","A.J. Green","Bengals","WR","15","53","26","20","15","1","160","208","118","42","23","1","1","0","14","2","9"
"[object Object]","2020","Davante Adams","Packers","WR","13","41","21","17","15","1","158","129","101","57","21","1","0","0","10","0","0"
"[object Object]","2020","Travis Kelce","Chiefs","TE","14","22","13","11","11","0","152","82","68","84","51","1","2","2","9","0","0"
"[object Object]","2020","Darius Slayton","Giants","WR","15","67","22","13","11","1","138","157","90","48","16","1","0","0","8","0","0"
"[object Object]","2020","DeVante Parker","Dolphins","WR","13","41","23","21","14","4","133","146","83","50","27","2","0","2","11","3","11"
"[object Object]","2020","Russell Gage","Falcons","WR","16","46","13","11","8","3","129","93","62","67","43","1","1","4","7","0","0"
"[object Object]","2020","Cole Beasley","Bills","WR","13","29","10","9","9","0","129","64","60","69","17","1","0","0","9","0","0"
"[object Object]","2020","DJ Moore","Panthers","WR","15","43","15","11","8","2","127","82","42","85","60","0","7","0","7","0","0"
"[object Object]","2020","Brandon Aiyuk","49ers","WR","10","32","17","15","12","1","126","118","82","44","16","1","1","0","8","1","10"
"[object Object]","2020","Justin Jefferson","Vikings","WR","14","38","13","11","10","0","126","88","72","54","20","1","1","1","7","0","0"
