"Rank","Season","Player","Team","Pos","Games","Routes Run","Tgts","Catchable","Rec","Drops","Yds","Intended Air Yards","Air Yards","YAC","YAContact","TDs","Brkn Tkls","Missed Tkls","First Downs","DPI","DPI Yards"
"[object Object]","2020","Stefon Diggs","Bills","WR","16","163","50","44","43","0","423","400","299","124","65","0","3","8","19","1","12"
"[object Object]","2020","DeAndre Hopkins","Cardinals","WR","16","118","34","29","28","0","317","249","204","113","72","0","1","9","19","1","4"
"[object Object]","2020","Travis Kelce","Chiefs","TE","15","120","28","25","23","1","263","201","152","118","49","2","2","6","16","0","0"
"[object Object]","2020","Amari Cooper","Cowboys","WR","16","103","30","27","25","1","224","206","173","51","31","0","1","2","11","0","0"
"[object Object]","2020","Josh Reynolds","Rams","WR","15","78","21","20","18","0","213","165","126","87","57","0","5","1","11","2","34"
"[object Object]","2020","DeVante Parker","Dolphins","WR","13","78","23","19","16","1","197","220","151","46","28","0","1","3","10","2","26"
"[object Object]","2020","Keenan Allen","Chargers","WR","14","102","27","21","20","0","196","187","125","71","41","1","0","4","14","1","8"
"[object Object]","2020","Michael Gallup","Cowboys","WR","16","132","27","18","16","2","193","283","150","43","31","0","2","0","12","0","0"
"[object Object]","2020","Cooper Kupp","Rams","WR","15","103","26","23","21","1","191","162","127","64","12","0","1","2","8","1","15"
"[object Object]","2020","T.Y. Hilton","Colts","WR","15","103","22","18","17","0","189","182","147","42","18","1","1","1","12","0","0"
"[object Object]","2020","Cole Beasley","Bills","WR","15","107","22","20","20","0","186","144","127","59","20","1","1","1","12","0","0"
"[object Object]","2020","Tyler Boyd","Bengals","WR","14","83","21","18","18","0","176","150","130","46","27","1","0","3","7","0","0"
"[object Object]","2020","Demarcus Robinson","Chiefs","WR","16","127","20","19","19","0","176","134","123","53","24","0","1","2","9","0","0"
"[object Object]","2020","Allen Robinson","Bears","WR","16","102","26","21","20","0","173","175","117","56","35","2","2","2","10","0","0"
"[object Object]","2020","Russell Gage","Falcons","WR","16","99","18","17","15","1","173","168","128","45","20","0","1","0","11","0","0"
"[object Object]","2020","Darren Waller","Raiders","TE","16","68","21","16","15","0","169","144","96","73","56","1","2","0","10","1","7"
