"Rank","Season","Player","Team","Pos","Games","Routes Run","Tgts","Catchable","Rec","Drops","Yds","Intended Air Yards","Air Yards","YAC","YAContact","TDs","Brkn Tkls","Missed Tkls","First Downs","DPI","DPI Yards"
"[object Object]","2021","Kendall Hinton","Broncos","WR","7","10","3","2","1","0","8","16","6","2","0","0","0","0","0","0","0"
"[object Object]","2021","Cedrick Wilson","Cowboys","WR","9","19","3","3","1","1","8","21","7","1","0","0","0","0","0","0","0"
"[object Object]","2021","Bryan Edwards","Raiders","WR","12","27","3","3","1","1","8","26","6","2","1","0","0","0","1","0","0"
"[object Object]","2021","Jamal Agnew","Jaguars","WR","6","6","2","2","1","1","8","10","7","1","0","0","0","0","1","0","0"
"[object Object]","2021","J.D. McKissic","Football Team","RB","3","3","2","1","1","0","8","10","5","3","0","0","0","0","0","0","0"
"[object Object]","2021","Dalton Schultz","Cowboys","TE","14","23","2","2","1","0","7","12","7","0","0","0","0","0","1","0","0"
"[object Object]","2021","Tyrell Williams","Lions","WR","1","3","2","2","1","1","7","9","3","4","3","0","0","0","1","0","0"
"[object Object]","2021","Najee Harris","Steelers","RB","3","3","1","1","1","0","7","2","2","5","4","0","1","0","1","0","0"
"[object Object]","2021","Pharoh Cooper","Giants","WR","4","6","2","2","1","0","6","15","6","0","0","0","0","0","0","0","0"
"[object Object]","2021","Rondale Moore","Cardinals","WR","3","3","1","1","1","0","6","5","5","1","0","0","0","0","0","0","0"
"[object Object]","2021","Dyami Brown","Football Team","WR","6","5","1","1","1","0","5","5","5","0","0","0","0","0","0","0","0"
"[object Object]","2021","Dez Fitzpatrick","Titans","WR","1","8","1","1","1","0","5","5","5","0","0","0","0","0","1","0","0"
"[object Object]","2021","Chase Edmonds","Cardinals","RB","2","2","2","1","1","0","4","6","3","1","0","0","0","0","0","0","0"
"[object Object]","2021","Danny Amendola","Texans","WR","3","6","2","1","1","0","4","18","4","0","0","0","0","0","0","0","0"
"[object Object]","2021","Juwan Johnson","Saints","TE","6","8","2","2","1","0","4","7","2","2","0","0","0","0","0","0","0"
"[object Object]","2021","Shane Zylstra","Lions","TE","1","1","1","1","1","0","4","5","5","-1","0","0","0","0","0","0","0"
"[object Object]","2021","Jamison Crowder","Jets","WR","9","22","4","2","0","0","0","34","0","0","0","0","0","0","0","0","0"
