"Rank","Season","Player","Team","Pos","Games","Routes Run","Tgts","Catchable","Rec","Drops","Yds","Intended Air Yards","Air Yards","YAC","YAContact","TDs","Brkn Tkls","Missed Tkls","First Downs","DPI","DPI Yards"
"[object Object]","2021","Keenan Allen","Chargers","WR","7","8","3","2","2","0","13","64","15","-2","1","0","0","0","2","0","0"
"[object Object]","2021","Marvin Jones","Jaguars","WR","7","8","3","2","2","0","13","23","13","0","0","0","0","0","0","0","0"
"[object Object]","2021","Sterling Shepard","Giants","WR","2","2","2","2","1","0","13","20","13","0","0","0","0","0","1","0","0"
"[object Object]","2021","Scotty Miller","Buccaneers","WR","2","3","1","1","1","0","13","13","13","0","0","0","0","0","1","0","0"
"[object Object]","2021","Anthony Schwartz","Browns","WR","3","3","1","1","1","0","13","13","13","0","0","0","0","0","1","0","0"
"[object Object]","2021","Terry McLaurin","Football Team","WR","8","11","3","3","1","0","12","36","14","-2","0","0","0","0","1","0","0"
"[object Object]","2021","Josh Reynolds","2 teams","WR","5","8","3","2","1","0","11","34","11","0","0","0","0","0","1","0","0"
"[object Object]","2021","Davante Adams","Packers","WR","2","2","2","1","1","0","11","20","11","0","0","0","0","0","1","0","0"
"[object Object]","2021","Damiere Byrd","Bears","WR","4","6","1","1","1","0","11","11","11","0","0","0","0","0","0","0","0"
"[object Object]","2021","DeAndre Hopkins","Cardinals","WR","3","3","1","1","1","0","11","11","11","0","0","0","0","0","1","0","0"
"[object Object]","2021","Danny Amendola","Texans","WR","1","1","1","1","1","0","11","11","11","0","0","0","0","0","1","0","0"
"[object Object]","2021","Cody White","Steelers","WR","1","1","1","1","1","0","11","11","11","0","0","0","0","0","1","0","0"
"[object Object]","2021","Hunter Renfrow","Raiders","WR","2","2","1","1","1","0","10","10","10","0","0","0","0","0","1","0","0"
"[object Object]","2021","Jamal Agnew","Jaguars","WR","2","2","1","1","1","0","10","8","8","2","3","0","0","0","0","0","0"
"[object Object]","2021","Julio Jones","Titans","WR","2","2","1","1","1","0","10","10","10","0","0","0","0","0","1","0","0"
"[object Object]","2021","Nico Collins","Texans","WR","7","10","2","2","1","0","9","16","9","0","0","0","0","0","0","0","0"
"[object Object]","2021","Jarvis Landry","Browns","WR","3","3","2","1","1","0","9","22","9","0","0","0","0","0","0","0","0"
"[object Object]","2021","Emmanuel Sanders","Bills","WR","9","12","1","1","1","0","9","11","11","-2","0","0","0","0","0","0","0"
"[object Object]","2021","Josh Palmer","Chargers","WR","2","2","1","1","1","0","9","9","9","0","0","0","0","0","0","0","0"
"[object Object]","2021","Sammy Watkins","Ravens","WR","5","6","2","2","1","0","8","13","8","0","0","0","0","0","0","0","0"
"[object Object]","2021","Christian Kirk","Cardinals","WR","4","6","2","2","1","1","8","23","8","0","0","0","0","0","0","0","0"
"[object Object]","2021","Jakobi Meyers","Patriots","WR","5","5","2","2","1","0","8","15","8","0","0","0","0","0","0","0","0"
"[object Object]","2021","Mark Andrews","Ravens","TE","1","1","1","1","1","0","8","8","8","0","0","0","0","0","1","0","0"
"[object Object]","2021","Chris Godwin","Buccaneers","WR","1","1","1","1","1","0","8","7","7","1","0","0","0","0","1","0","0"
"[object Object]","2021","Devin Duvernay","Ravens","WR","4","4","1","1","1","0","7","7","7","0","0","0","0","0","0","0","0"
"[object Object]","2021","Michael Pittman Jr.","Colts","WR","6","6","1","1","1","0","7","6","6","1","0","0","0","0","0","0","0"
"[object Object]","2021","Mike Williams","Chargers","WR","4","7","1","1","1","0","7","7","7","0","0","0","0","0","0","0","0"
"[object Object]","2021","David Johnson","Texans","RB","1","1","1","1","1","0","7","7","7","0","0","0","0","0","0","0","0"
"[object Object]","2021","Tyreek Hill","Chiefs","WR","2","2","2","1","1","0","5","21","7","-2","0","0","0","0","0","0","0"
"[object Object]","2021","Marquise Brown","Ravens","WR","10","12","1","1","1","0","4","4","4","0","0","0","0","0","0","0","0"
"[object Object]","2021","Jaelon Darden","Buccaneers","WR","2","2","2","0","0","0","0","25","0","0","0","0","0","0","0","0","0"
"[object Object]","2021","Elijah Moore","Jets","WR","6","11","2","0","0","0","0","21","0","0","0","0","0","0","0","0","0"
