"Rank","Season","Player","Team","Pos","Games","Routes Run","Tgts","Catchable","Rec","Drops","Yds","Intended Air Yards","Air Yards","YAC","YAContact","TDs","Brkn Tkls","Missed Tkls","First Downs","DPI","DPI Yards"
"[object Object]","2021","Van Jefferson","Rams","WR","17","37","12","10","9","1","387","361","290","97","47","3","0","2","9","0","0"
"[object Object]","2021","Cooper Kupp","Rams","WR","14","27","7","7","7","0","218","181","181","37","5","4","0","0","7","0","0"
"[object Object]","2021","Henry Ruggs","Raiders","WR","7","21","5","4","4","0","189","213","164","25","18","1","0","0","4","0","0"
"[object Object]","2021","Mike Williams","Chargers","WR","12","20","5","5","4","0","189","188","142","47","3","2","0","0","4","0","0"
"[object Object]","2021","Cedrick Wilson","Cowboys","WR","12","26","5","5","4","1","153","106","79","74","12","1","1","1","4","0","0"
"[object Object]","2021","Marquez Valdes-Scantling","Packers","WR","8","14","6","3","2","0","122","249","65","57","5","1","0","0","2","0","0"
"[object Object]","2021","Gabriel Davis","Bills","WR","15","23","4","3","3","0","114","97","82","32","21","0","1","1","3","0","0"
"[object Object]","2021","Russell Gage","Falcons","WR","11","22","8","7","4","1","103","157","96","7","0","1","0","0","4","0","0"
"[object Object]","2021","Robby Anderson","Panthers","WR","15","36","6","4","3","1","98","151","78","20","4","1","0","0","3","0","0"
"[object Object]","2021","Robert Woods","Rams","WR","9","23","8","6","5","0","95","109","74","21","11","0","2","0","5","0","0"
"[object Object]","2021","CeeDee Lamb","Cowboys","WR","13","31","5","4","3","0","95","145","86","9","5","0","0","0","3","0","0"
"[object Object]","2021","Deebo Samuel","49ers","WR","12","20","3","3","2","1","95","91","79","16","14","1","1","0","2","0","0"
"[object Object]","2021","Marquez Callaway","Saints","WR","15","32","2","2","2","0","91","87","87","4","4","0","0","0","2","0","0"
"[object Object]","2021","A.J. Green","Cardinals","WR","13","29","6","6","3","0","90","107","71","19","12","0","1","0","3","0","0"
"[object Object]","2021","Amari Cooper","Cowboys","WR","14","37","4","4","3","0","87","70","59","28","9","1","2","1","3","0","0"
"[object Object]","2021","Adam Thielen","Vikings","WR","10","21","8","5","5","0","81","165","77","4","7","2","0","0","5","0","0"
"[object Object]","2021","Marquise Brown","Ravens","WR","15","37","5","3","2","1","81","153","69","12","2","1","0","0","2","0","0"
