"Rank","Season","Player","Team","Pos","Games","Routes Run","Tgts","Catchable","Rec","Drops","Yds","Intended Air Yards","Air Yards","YAC","YAContact","TDs","Brkn Tkls","Missed Tkls","First Downs","DPI","DPI Yards"
"[object Object]","2021","Deebo Samuel","49ers","WR","15","71","25","19","16","0","352","330","204","148","77","1","3","2","15","0","0"
"[object Object]","2021","Davante Adams","Packers","WR","16","68","16","14","13","0","238","226","181","57","15","0","0","1","12","1","4"
"[object Object]","2021","Justin Jefferson","Vikings","WR","16","62","21","17","11","4","215","278","150","65","37","0","1","1","11","0","0"
"[object Object]","2021","Tee Higgins","Bengals","WR","14","65","18","16","13","0","205","171","138","67","22","0","0","0","10","0","0"
"[object Object]","2021","CeeDee Lamb","Cowboys","WR","14","43","13","12","9","1","155","171","108","47","27","0","4","1","5","0","0"
"[object Object]","2021","George Kittle","49ers","TE","14","47","15","12","11","1","145","133","90","55","31","0","1","1","7","0","0"
"[object Object]","2021","DJ Moore","Panthers","WR","15","71","13","8","8","0","145","166","104","41","25","0","1","2","8","0","0"
"[object Object]","2021","A.J. Brown","Titans","WR","11","36","18","13","9","0","140","231","111","29","11","0","2","0","9","1","12"
"[object Object]","2021","Brandon Aiyuk","49ers","WR","16","64","10","8","6","0","135","125","82","53","11","1","0","1","6","0","0"
"[object Object]","2021","Jakobi Meyers","Patriots","WR","16","77","16","12","11","0","131","170","104","27","8","0","0","0","8","1","4"
"[object Object]","2021","Dallas Goedert","Eagles","TE","13","34","8","6","6","0","128","112","93","35","7","0","1","1","6","0","0"
"[object Object]","2021","Chris Godwin","Buccaneers","WR","14","71","14","12","10","0","120","143","97","23","11","0","0","0","6","0","0"
"[object Object]","2021","Hunter Renfrow","Raiders","WR","16","41","9","8","7","0","119","99","76","43","12","0","0","1","4","0","0"
"[object Object]","2021","Ja'Marr Chase","Bengals","WR","16","56","11","10","8","1","117","90","62","55","14","0","1","3","5","0","0"
"[object Object]","2021","DeVonta Smith","Eagles","WR","16","42","9","8","7","0","115","120","88","27","15","0","0","1","7","0","0"
"[object Object]","2021","Michael Pittman Jr.","Colts","WR","17","70","14","13","11","1","112","126","88","24","19","1","1","0","7","0","0"
