"Rank","Season","Player","Team","Pos","Games","Routes Run","Tgts","Catchable","Rec","Drops","Yds","Intended Air Yards","Air Yards","YAC","YAContact","TDs","Brkn Tkls","Missed Tkls","First Downs","DPI","DPI Yards"
"[object Object]","2021","Cooper Kupp","Rams","WR","17","84","37","34","31","2","319","266","200","119","51","2","2","3","19","0","0"
"[object Object]","2021","Keenan Allen","Chargers","WR","15","73","31","26","21","1","221","268","180","41","18","0","1","0","14","0","0"
"[object Object]","2021","Amon-Ra St. Brown","Lions","WR","15","63","32","25","23","0","219","278","186","33","8","0","0","1","13","0","0"
"[object Object]","2021","Jaylen Waddle","Dolphins","WR","16","71","30","26","22","1","213","205","151","62","40","0","1","2","17","0","0"
"[object Object]","2021","Travis Kelce","Chiefs","TE","15","72","25","19","15","1","199","214","119","80","37","1","1","4","13","0","0"
"[object Object]","2021","Mark Andrews","Ravens","TE","17","66","25","23","20","1","157","157","123","34","25","0","1","1","11","0","0"
"[object Object]","2021","Mike Gesicki","Dolphins","TE","17","74","19","17","17","0","157","133","113","44","9","0","0","0","9","0","0"
"[object Object]","2021","Jakobi Meyers","Patriots","WR","16","64","22","18","17","0","152","161","118","34","9","0","0","0","4","0","0"
"[object Object]","2021","Ja'Marr Chase","Bengals","WR","16","49","10","9","8","1","150","94","80","70","6","1","0","1","6","0","0"
"[object Object]","2021","Tyreek Hill","Chiefs","WR","16","64","22","18","16","2","148","191","127","21","6","1","1","1","13","0","0"
"[object Object]","2021","Tee Higgins","Bengals","WR","13","49","20","17","13","1","148","176","127","21","9","0","1","1","10","1","8"
"[object Object]","2021","Robby Anderson","Panthers","WR","17","63","20","17","13","0","144","174","121","23","13","0","0","1","9","0","0"
"[object Object]","2021","A.J. Brown","Titans","WR","12","35","12","9","8","1","143","136","85","58","55","1","2","1","8","0","0"
"[object Object]","2021","Dalton Schultz","Cowboys","TE","15","63","17","15","15","0","142","131","110","32","16","0","0","0","7","0","0"
"[object Object]","2021","Darren Waller","Raiders","TE","8","39","17","15","12","1","141","134","98","43","11","1","0","0","5","0","0"
"[object Object]","2021","Justin Jefferson","Vikings","WR","17","57","15","13","12","1","141","169","133","8","4","0","0","0","9","2","29"
"[object Object]","2021","DJ Moore","Panthers","WR","16","57","21","16","13","1","139","178","98","41","16","0","0","0","7","0","0"
"[object Object]","2021","Laviska Shenault","Jaguars","WR","15","53","19","16","13","3","135","118","74","61","38","0","1","2","8","0","0"
"[object Object]","2021","Jarvis Landry","Browns","WR","11","51","15","11","10","1","135","149","94","41","27","1","0","4","5","0","0"
"[object Object]","2021","Terry McLaurin","Football Team","WR","15","44","15","12","10","0","124","192","118","6","2","0","0","0","8","0","0"
"[object Object]","2021","Gerald Everett","Seahawks","TE","15","47","12","11","11","0","124","79","72","52","17","0","2","1","7","0","0"
"[object Object]","2021","DK Metcalf","Seahawks","WR","16","48","18","15","13","1","123","131","103","20","8","2","0","0","8","0","0"
"[object Object]","2021","Hunter Renfrow","Raiders","WR","15","52","21","18","16","0","122","101","71","51","13","2","0","3","5","0","0"
"[object Object]","2021","Tyler Lockett","Seahawks","WR","16","61","20","17","15","0","119","144","101","18","2","0","0","0","5","0","0"
"[object Object]","2021","Darnell Mooney","Bears","WR","16","54","23","15","11","0","118","202","85","33","6","0","0","2","7","0","0"
"[object Object]","2021","Corey Davis","Jets","WR","8","28","12","9","8","1","117","139","96","21","15","1","1","0","6","0","0"
"[object Object]","2021","Cole Beasley","Bills","WR","15","59","18","16","15","1","115","88","80","35","5","0","0","0","6","0","0"
"[object Object]","2021","CeeDee Lamb","Cowboys","WR","14","40","14","12","10","0","114","130","72","42","20","0","0","1","5","0","0"
"[object Object]","2021","Josh Palmer","Chargers","WR","14","27","12","12","10","0","114","96","73","41","8","1","0","0","5","0","0"
"[object Object]","2021","Davante Adams","Packers","WR","16","62","20","18","17","0","112","92","79","33","18","2","1","1","11","0","0"
"[object Object]","2021","Pat Freiermuth","Steelers","TE","14","53","18","14","11","1","112","134","78","34","19","1","2","1","6","0","0"
"[object Object]","2021","Michael Pittman Jr.","Colts","WR","15","26","13","13","10","2","112","123","93","19","4","0","0","0","5","0","0"
"[object Object]","2021","T.J. Hockenson","Lions","TE","12","59","17","14","11","0","106","149","94","12","8","1","1","0","8","0","0"
"[object Object]","2021","Chase Claypool","Steelers","WR","14","67","14","11","10","0","106","96","63","43","33","0","0","1","4","0","0"
"[object Object]","2021","George Kittle","49ers","TE","14","36","13","12","10","0","105","71","50","55","37","2","3","1","8","0","0"
"[object Object]","2021","Christian Kirk","Cardinals","WR","17","52","11","10","9","0","105","122","82","23","5","0","0","0","6","1","15"
"[object Object]","2021","Brandin Cooks","Texans","WR","16","63","18","14","11","1","101","165","80","21","11","0","1","0","5","2","25"
"[object Object]","2021","Diontae Johnson","Steelers","WR","16","72","21","18","14","1","98","154","78","20","0","0","0","1","5","1","7"
"[object Object]","2021","Tim Patrick","Broncos","WR","16","47","13","12","9","2","95","89","68","27","9","1","1","0","6","0","0"
"[object Object]","2021","Deonte Harty","Saints","WR","11","28","13","11","9","2","91","120","70","21","7","0","0","1","6","0","0"
"[object Object]","2021","Zay Jones","Raiders","WR","11","36","13","12","12","0","90","87","73","17","2","0","0","0","7","0","0"
"[object Object]","2021","Jamison Crowder","Jets","WR","11","54","16","14","12","1","89","91","61","28","6","1","0","0","6","0","0"
"[object Object]","2021","Zach Ertz","2 teams","TE","12","43","14","9","9","0","89","127","73","16","6","0","0","0","5","0","0"
"[object Object]","2021","Dallas Goedert","Eagles","TE","14","40","13","10","8","2","89","119","71","18","15","1","1","1","7","0","0"
"[object Object]","2021","Josh Reynolds","2 teams","WR","6","12","6","6","6","0","89","77","77","12","10","0","2","0","6","0","0"
"[object Object]","2021","Cole Kmet","Bears","TE","15","38","12","12","9","3","87","101","69","18","6","0","0","1","4","1","15"
"[object Object]","2021","Adam Thielen","Vikings","WR","12","49","12","9","9","0","86","97","68","18","2","2","0","0","7","0","0"
"[object Object]","2021","Amari Cooper","Cowboys","WR","15","46","15","12","11","0","84","110","76","8","1","1","0","0","5","0","0"
"[object Object]","2021","Jauan Jennings","49ers","WR","10","26","11","8","8","0","84","89","38","46","33","2","2","0","6","0","0"
"[object Object]","2021","Rashard Higgins","Browns","WR","12","40","11","10","7","2","80","118","73","7","0","1","0","0","5","0","0"
"[object Object]","2021","Marvin Jones","Jaguars","WR","16","48","16","13","11","0","79","93","65","14","6","0","0","0","5","0","0"
"[object Object]","2021","Najee Harris","Steelers","RB","14","57","15","13","12","1","79","32","27","52","43","2","1","4","5","0","0"
"[object Object]","2021","Adam Humphries","Football Team","WR","17","43","10","8","8","0","79","81","64","15","5","0","0","0","7","0","0"
"[object Object]","2021","Quez Watkins","Eagles","WR","10","19","5","5","5","0","78","63","63","15","3","0","0","0","3","0","0"
"[object Object]","2021","Evan Engram","Giants","TE","13","46","14","13","9","0","77","78","59","18","5","1","0","0","5","0","0"
"[object Object]","2021","Mike Evans","Buccaneers","WR","14","35","12","10","9","0","75","104","66","9","3","1","0","0","7","1","4"
"[object Object]","2021","Elijah Moore","Jets","WR","10","33","11","8","7","0","75","97","64","11","1","0","0","0","4","1","23"
"[object Object]","2021","Donovan Peoples-Jones","Browns","WR","12","35","7","7","6","0","75","63","42","33","29","1","2","0","3","1","18"
"[object Object]","2021","Chris Godwin","Buccaneers","WR","12","50","8","7","7","0","74","65","53","21","2","0","0","0","6","0","0"
"[object Object]","2021","Antonio Brown","Buccaneers","WR","7","27","10","9","7","0","73","105","69","4","1","0","0","0","6","0","0"
"[object Object]","2021","Hunter Henry","Patriots","TE","15","39","14","10","9","0","72","89","57","15","5","1","0","0","5","0","0"
"[object Object]","2021","Tyler Boyd","Bengals","WR","15","46","12","11","9","1","72","71","59","13","1","1","0","0","5","0","0"
"[object Object]","2021","Jalen Guyton","Chargers","WR","11","21","8","6","5","1","70","76","59","11","4","0","0","0","4","0","0"
"[object Object]","2021","Mike Williams","Chargers","WR","13","31","11","9","9","0","69","80","54","15","7","0","0","0","2","0","0"
"[object Object]","2021","James Washington","Steelers","WR","10","37","8","6","6","0","69","73","47","22","2","0","0","1","3","1","13"
"[object Object]","2021","Ray-Ray McCloud","Steelers","WR","11","45","13","8","7","1","68","89","53","15","10","0","0","1","6","0","0"
"[object Object]","2021","Stefon Diggs","Bills","WR","14","40","13","8","8","0","67","122","54","13","3","0","1","0","4","0","0"
"[object Object]","2021","Jared Cook","Chargers","TE","15","48","12","8","7","0","67","104","51","16","5","0","0","0","5","1","13"
"[object Object]","2021","DeVonta Smith","Eagles","WR","13","28","10","7","7","0","67","66","56","11","9","0","1","0","4","0","0"
"[object Object]","2021","Kenny Golladay","Giants","WR","13","32","9","6","6","0","67","84","53","14","0","0","0","0","4","0","0"
"[object Object]","2021","Noah Fant","Broncos","TE","14","45","9","9","9","0","66","41","41","25","12","2","1","0","3","0","0"
"[object Object]","2021","Emmanuel Sanders","Bills","WR","11","15","6","5","5","0","66","74","66","0","0","1","0","0","5","0","0"
"[object Object]","2021","Braxton Berrios","Jets","WR","12","33","13","10","9","0","65","72","52","13","2","2","0","0","3","0","0"
"[object Object]","2021","Allen Lazard","Packers","WR","13","47","10","9","8","0","65","84","46","19","7","1","0","0","4","1","12"
"[object Object]","2021","Nelson Agholor","Patriots","WR","13","25","10","8","7","0","65","86","56","9","2","0","0","1","4","0","0"
"[object Object]","2021","Ricky Seals-Jones","Football Team","TE","9","41","8","6","5","0","65","88","58","7","1","0","0","0","4","0","0"
"[object Object]","2021","Robert Woods","Rams","WR","9","36","10","8","6","1","63","78","51","12","1","1","0","0","3","0","0"
"[object Object]","2021","DeAndre Hopkins","Cardinals","WR","7","19","6","5","5","0","63","62","58","5","0","0","0","0","5","0","0"
"[object Object]","2021","Tre'Quan Smith","Saints","WR","11","26","9","6","6","0","62","77","41","21","13","0","2","1","3","1","11"
"[object Object]","2021","Austin Hooper","Browns","TE","15","55","12","11","10","1","61","64","41","20","10","0","0","0","1","2","11"
"[object Object]","2021","Marquise Brown","Ravens","WR","15","52","17","14","10","1","59","143","57","2","1","1","0","0","1","0","0"
"[object Object]","2021","Cameron Brate","Buccaneers","TE","16","55","11","11","8","2","59","67","49","10","2","0","0","0","4","0","0"
"[object Object]","2021","Russell Gage","Falcons","WR","12","49","10","8","7","1","58","56","41","17","4","0","0","0","4","0","0"
"[object Object]","2021","Sterling Shepard","Giants","WR","6","21","8","6","6","0","58","48","41","17","6","0","0","0","3","0","0"
"[object Object]","2021","Kyle Pitts","Falcons","TE","16","64","17","10","7","0","57","140","40","17","15","1","0","1","2","1","8"
"[object Object]","2021","Jordan Akins","Texans","TE","11","28","7","6","6","0","57","46","38","19","14","0","1","0","4","0","0"
"[object Object]","2021","Kendrick Bourne","Patriots","WR","13","29","8","7","7","0","56","46","40","16","6","0","0","0","2","0","0"
"[object Object]","2021","Calvin Ridley","Falcons","WR","5","29","7","5","5","0","55","73","42","13","7","0","0","0","3","1","19"
